avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,recTouchdowns,receptions,targets,yards,player,playerName,position,teamId,season,player_clean,team_abbr,birth_date,total_round_trip_miles
6.355063291,2.460207007,12.29654762,2.619110108,2.52,0.059792993,58.33333333,24.69758956,4,49,84,497,"{'season': 2024, 'currentTeamId': '0750', 'displayName': 'Xavier Legette', 'esbId': 'LEG145351', 'firstName': 'Xavier', 'footballName': 'Xavier', 'gsisId': '00-0039342', 'gsisItId': 57153, 'jerseyNumber': 17, 'lastName': 'Legette', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'X.Legette', 'status': 'ACT', 'uniformNumber': '17', 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/a3etuvp3kqtwmtkioq8g', 'smartId': '32004c45-4714-5351-c48c-d286b74bea32', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Xavier Legette,WR,750,2024,xavier legette,CAR,1/29/2001,12061.30735
6.345957447,2.91226774,13.36686869,2.995831213,3.557777778,0.645510038,63.63636364,28.82541425,9,63,99,875,"{'season': 2024, 'currentTeamId': '3000', 'displayName': 'Jordan Addison', 'esbId': 'ADD491056', 'firstName': 'Jordan', 'footballName': 'Jordan', 'gsisId': '00-0038994', 'gsisItId': 55887, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/tmyckmignrvy8truccwm', 'jerseyNumber': 3, 'lastName': 'Addison', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Addison', 'smartId': '32004144-4449-1056-9ba9-b09766bad478', 'status': 'ACT', 'uniformNumber': '3', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Jordan Addison,WR,3000,2024,jordan addison,MIN,1/27/2002,17010.22079
6.332222222,5.227865296,4.730636364,3.485572353,6.060795455,0.832930159,79.27927928,14.78210478,8,88,111,884,"{'season': 2024, 'currentTeamId': '2700', 'displayName': 'Jonnu Smith', 'esbId': 'SMI443054', 'firstName': 'Jonnu', 'footballName': 'Jonnu', 'gsisId': '00-0033858', 'gsisItId': 44912, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/p8uldtljkzb6sile3wgx', 'jerseyNumber': 9, 'lastName': 'Smith', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'J.Smith', 'smartId': '3200534d-4944-3054-540c-5ec35eb5903e', 'status': 'ACT', 'uniformNumber': '9', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Jonnu Smith,TE,2700,2024,jonnu smith,MIA,8/22/1995,25867.77978
6.322409639,3.350768074,7.613406593,3.631373816,3.143333333,-0.207434741,72.52747253,17.43210908,7,66,91,654,"{'season': 2024, 'currentTeamId': '5110', 'displayName': 'Zach Ertz', 'esbId': 'ERT800920', 'firstName': 'Zachary', 'footballName': 'Zach', 'gsisId': '00-0030061', 'gsisItId': 39983, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/xktmmeumuoglbuam75iz', 'jerseyNumber': 86, 'lastName': 'Ertz', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'Z.Ertz', 'smartId': '32004552-5480-0920-32a6-165b5a77814e', 'status': 'ACT', 'uniformNumber': '86', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Zach Ertz,TE,5110,2024,zach ertz,WAS,11/10/1990,14171.08016
6.321868132,6.63978354,8.99255102,3.773457957,7.085762712,0.445979171,60.20408163,24.46809987,6,59,98,638,"{'season': 2024, 'currentTeamId': '2310', 'displayName': 'Xavier Worthy', 'esbId': 'WOR741496', 'firstName': 'Xavier', 'footballName': 'Xavier', 'gsisId': '00-0039894', 'gsisItId': 57149, 'jerseyNumber': 1, 'lastName': 'Worthy', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'X.Worthy', 'status': 'ACT', 'uniformNumber': '01', 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/fvzbx5gpiqkogglyoo1w', 'smartId': '3200574f-5274-1496-c9ca-5c4709faa05b', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Xavier Worthy,WR,2310,2024,xavier worthy,KC,4/27/2003,18779.71504
6.316363636,7.419948163,8.846153846,3.372861056,8.721612903,1.30166474,59.61538462,9.927421913,2,31,52,420,"{'season': 2024, 'currentTeamId': '1200', 'displayName': 'Kavontae Turpin', 'esbId': 'TUR785436', 'firstName': 'Kavontae', 'footballName': 'Kavontae', 'gsisId': '00-0037801', 'gsisItId': 53117, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/lwkox2bvc6k3hqmidf4q', 'jerseyNumber': 9, 'lastName': 'Turpin', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'K.Turpin', 'smartId': '32005455-5278-5436-f08f-3e4ec71654f2', 'status': 'ACT', 'uniformNumber': '9', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",KaVontae Turpin,WR,1200,2024,kavontae turpin,DAL,,18295.44008
6.237924528,2.99659102,12.5837037,2.16339503,2.364615385,-0.631975635,48.14814815,14.6649603,3,26,54,259,"{'season': 2024, 'currentTeamId': '1200', 'displayName': 'Brandin Cooks', 'esbId': 'COO299382', 'firstName': 'Brandin', 'footballName': 'Brandin', 'gsisId': '00-0031236', 'gsisItId': 41246, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/pjoksfxpbba4hevwpuop', 'jerseyNumber': 3, 'lastName': 'Cooks', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'B.Cooks', 'smartId': '3200434f-4f29-9382-29e1-70020b0a09be', 'status': 'ACT', 'uniformNumber': '3', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Brandin Cooks,WR,1200,2024,brandin cooks,DAL,9/25/1993,18295.44008
6.22825,4.330446172,8.820510949,3.295539909,4.904,0.573553828,72.99270073,29.6425216,6,100,137,1130,"{'season': 2024, 'currentTeamId': '4600', 'displayName': 'Jaxon Smith-Njigba', 'esbId': 'SMI829636', 'firstName': 'Jaxon', 'footballName': 'Jaxon', 'gsisId': '00-0038543', 'gsisItId': 55884, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/lfroslgx4bo5p641flvg', 'jerseyNumber': 11, 'lastName': 'Smith-Njigba', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Smith-Njigba', 'smartId': '3200534d-4982-9636-a18c-5da6fbdaa80c', 'status': 'ACT', 'uniformNumber': '11', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Jaxon Smith-Njigba,WR,4600,2024,jaxon smith-njigba,SEA,2/14/2002,26996.57056
6.222110092,2.026651925,10.53899083,2.371985076,3.207534247,1.180882322,66.97247706,24.56478367,10,73,109,911,"{'season': 2024, 'currentTeamId': '0920', 'displayName': 'Tee Higgins', 'esbId': 'HIG387791', 'firstName': 'Tamaurice', 'footballName': 'Tee', 'gsisId': '00-0036410', 'gsisItId': 52441, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/swqgkrdmjecz3vumrex5', 'jerseyNumber': 5, 'lastName': 'Higgins', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Higgins', 'smartId': '32004849-4738-7791-9f89-d556c4b59b9a', 'status': 'ACT', 'uniformNumber': '5', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Tee Higgins,WR,920,2024,tee higgins,CIN,1/18/1999,10603.99438
6.18848,5.558381658,11.38285714,3.012473107,6.790574713,1.232193054,65.41353383,34.9963245,10,87,133,1282,"{'season': 2024, 'currentTeamId': '2250', 'displayName': 'Brian Thomas', 'esbId': 'THO419793', 'firstName': 'Brian', 'footballName': 'Brian', 'gsisId': '00-0039893', 'gsisItId': 57144, 'jerseyNumber': 7, 'lastName': 'Thomas', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'B.Thomas', 'status': 'ACT', 'uniformNumber': '7', 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/gsz15iz0ppibhslzzgch', 'smartId': '32005448-4f41-9793-7e94-7811f8a76eb2', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Brian Thomas Jr.,WR,2250,2024,brian thomas jr.,JAX,,15272.93704
6.170847458,2.103275018,12.066,2.313465213,4.2459375,2.142662482,53.33333333,17.59011789,9,32,60,497,"{'season': 2024, 'currentTeamId': '2100', 'displayName': 'Nick Westbrook-Ikhine', 'esbId': 'WES567220', 'firstName': 'Nicholas', 'footballName': 'Nick', 'gsisId': '00-0036182', 'gsisItId': 53074, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/rt9ic9wzwl2pevlxt1nd', 'jerseyNumber': 15, 'lastName': 'Westbrook-Ikhine', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'N.Westbrook-Ikhine', 'smartId': '32005745-5356-7220-67cc-7d57ec5c5725', 'status': 'ACT', 'uniformNumber': '15', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Nick Westbrook-Ikhine,WR,2100,2024,nick westbrook-ikhine,TEN,3/21/1997,12151.49129
6.160222222,5.535070506,5.209305556,4.324308091,5.460980392,-0.074090113,70.83333333,9.563184277,4,51,72,449,"{'season': 2024, 'currentTeamId': '3430', 'displayName': 'Tyler Conklin', 'esbId': 'CON185250', 'firstName': 'Tyler', 'footballName': 'Tyler', 'gsisId': '00-0034270', 'gsisItId': 46226, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/chajhumpfogd8effewe6', 'jerseyNumber': 83, 'lastName': 'Conklin', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.Conklin', 'smartId': '3200434f-4e18-5250-1988-fe7b6c249df3', 'status': 'ACT', 'uniformNumber': '83', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",Tyler Conklin,TE,3430,2024,tyler conklin,NYJ,7/30/1995,18286.42839
6.16,4.539111353,12.50049383,2.801287643,4.52,-0.019111353,58.02469136,24.6948327,3,47,81,539,"{'season': 2024, 'currentTeamId': '2520', 'displayName': 'Tre Tucker', 'esbId': 'TUC399910', 'firstName': 'Tre', 'footballName': 'Tre', 'gsisId': '00-0038563', 'gsisItId': 55965, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/soebzcfwhgnjffwqv1ox', 'jerseyNumber': 11, 'lastName': 'Tucker', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Tucker', 'smartId': '32005455-4339-9910-7816-4a6883d99032', 'status': 'ACT', 'uniformNumber': '11', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Tre Tucker,WR,2520,2024,tre tucker,LV,3/8/2001,23346.51673
6.14311828,2.8096889,9.086470588,3.093441669,2.525409836,-0.284279064,59.80392157,18.81333225,1,61,102,538,"{'season': 2024, 'currentTeamId': '1050', 'displayName': 'Elijah Moore', 'esbId': 'MOO279723', 'firstName': 'Elijah', 'footballName': 'Elijah', 'gsisId': '00-0036980', 'gsisItId': 53463, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/bhwvzckfhhcqhb7zdqyj', 'jerseyNumber': 8, 'lastName': 'Moore', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'E.Moore', 'smartId': '32004d4f-4f27-9723-3c75-0e082bc200c9', 'status': 'ACT', 'uniformNumber': '8', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Elijah Moore,WR,1050,2024,elijah moore,CLE,3/27/2000,12139.78337
6.124444444,3.115076684,11.66612245,2.920522132,3.912758621,0.797681937,59.18367347,11.60360507,3,29,49,339,"{'season': 2024, 'currentTeamId': '1050', 'displayName': 'Cedric Tillman', 'esbId': 'TIL377067', 'firstName': 'Cedric', 'footballName': 'Cedric', 'gsisId': '00-0038979', 'gsisItId': 55939, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/fp371fgk45btt01uvucq', 'jerseyNumber': 19, 'lastName': 'Tillman', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Tillman', 'smartId': '32005449-4c37-7067-218b-007e17161edd', 'status': 'RES', 'uniformNumber': '19', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Cedric Tillman,WR,1050,2024,cedric tillman,CLE,4/19/2000,12139.78337
6.11597561,3.731427063,9.452294118,2.812611932,4.481834862,0.750407799,64.11764706,40.91037545,7,109,170,1204,"{'season': 2024, 'currentTeamId': '3410', 'displayName': 'Malik Nabers', 'esbId': 'NAB400459', 'firstName': 'Malik', 'footballName': 'Malik', 'gsisId': '00-0039337', 'gsisItId': 57127, 'jerseyNumber': 1, 'lastName': 'Nabers', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Nabers', 'status': 'ACT', 'uniformNumber': '1', 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/w3edoyyuomqlovvp9ixc', 'smartId': '32004e41-4240-0459-a77d-033b6932cbbb', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Malik Nabers,WR,3410,2024,malik nabers,NYG,7/28/2003,12114.25008
6.113076923,3.780127307,8.712741935,3.062507251,3.916097561,0.135970254,66.12903226,11.76676883,0,41,62,455,"{'season': 2024, 'currentTeamId': '3000', 'displayName': 'T.J. Hockenson', 'esbId': 'HOC422041', 'firstName': 'Thomas', 'footballName': 'T.J.', 'gsisId': '00-0035229', 'gsisItId': 47791, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/n9zhffstwzae8i5di6tk', 'jerseyNumber': 87, 'lastName': 'Hockenson', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.Hockenson', 'smartId': '3200484f-4342-2041-c442-6c874885b155', 'status': 'ACT', 'uniformNumber': '87', 'ngsPosition': 'TE', 'ngsPositionGroup': 'WR'}",T.J. Hockenson,TE,3000,2024,tj hockenson,MIN,7/3/1997,17010.22079
6.100769231,4.261860003,6.644962406,3.472824707,3.769690722,-0.492169282,72.93233083,24.53778899,3,97,133,823,"{'season': 2024, 'currentTeamId': '2310', 'displayName': 'Travis Kelce', 'esbId': 'KEL012458', 'firstName': 'Travis', 'footballName': 'Travis', 'gsisId': '00-0030506', 'gsisItId': 40011, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/ilk4qbxxs6mt3v9zfvtg', 'jerseyNumber': 87, 'lastName': 'Kelce', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.Kelce', 'smartId': '32004b45-4c01-2458-b7b6-3a14cdb414dd', 'status': 'ACT', 'uniformNumber': '87', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Travis Kelce,TE,2310,2024,travis kelce,KC,10/5/1989,18779.71504
6.094305556,2.890176474,12.4575,2.566464225,3.088913043,0.198736569,63.88888889,22.27791383,4,46,72,601,"{'season': 2024, 'currentTeamId': '1800', 'displayName': 'Romeo Doubs', 'esbId': 'DOU043165', 'firstName': 'Romeo', 'footballName': 'Romeo', 'gsisId': '00-0037816', 'gsisItId': 54597, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/dyulbddqbqshoqdxgo63', 'jerseyNumber': 87, 'lastName': 'Doubs', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Doubs', 'smartId': '3200444f-5504-3165-5639-a63528da6f6e', 'status': 'ACT', 'uniformNumber': '87', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Romeo Doubs,WR,1800,2024,romeo doubs,GB,4/13/2000,14447.11164
6.05474359,3.866914038,12.8791358,2.667911086,3.620784314,-0.246129724,62.96296296,23.09258862,3,51,81,667,"{'season': 2024, 'currentTeamId': '2120', 'displayName': 'Tank Dell', 'esbId': 'DEL440817', 'firstName': 'Nathaniel', 'footballName': 'Tank', 'gsisId': '00-0038977', 'gsisItId': 55934, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/tqxgovzlhxj0jnwkcvtq', 'jerseyNumber': 3, 'lastName': 'Dell', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Dell', 'smartId': '32004445-4c44-0817-a646-b67c3fe533fb', 'status': 'RES', 'uniformNumber': '3', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Tank Dell,WR,2120,2024,tank dell,HOU,10/29/1999,18152.71086
6.043522727,5.438811856,6.420934579,3.285302749,5.82875,0.389938144,67.28971963,13.42984536,5,72,107,803,"{'season': 2024, 'currentTeamId': '2200', 'displayName': 'Josh Downs', 'esbId': 'DOW686145', 'firstName': 'Joshua', 'footballName': 'Josh', 'gsisId': '00-0038997', 'gsisItId': 55944, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/zue2xxvfrignllqlhagu', 'jerseyNumber': 1, 'lastName': 'Downs', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Downs', 'smartId': '3200444f-5768-6145-dd60-3fbae406310a', 'status': 'ACT', 'uniformNumber': '1', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Josh Downs,WR,2200,2024,josh downs,IND,8/12/2001,11496.72261
6.042807018,6.432470175,5.220428571,4.403760281,9.5536,3.121129825,71.42857143,9.076435494,7,50,70,707,"{'season': 2024, 'currentTeamId': '1800', 'displayName': 'Tucker Kraft', 'esbId': 'KRA144054', 'firstName': 'Tucker', 'footballName': 'Tucker', 'gsisId': '00-0038996', 'gsisItId': 55943, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/klrmgekdzx1ywjjmixp7', 'jerseyNumber': 85, 'lastName': 'Kraft', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.Kraft', 'smartId': '32004b52-4114-4054-e146-c099ad4f2842', 'status': 'ACT', 'uniformNumber': '85', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",Tucker Kraft,TE,1800,2024,tucker kraft,GB,11/3/2000,14447.11164
6.030714286,2.519757027,11.42985915,2.580553943,2.936808511,0.417051484,66.1971831,21.97990304,4,47,71,548,"{'season': 2024, 'currentTeamId': '3800', 'displayName': 'Michael Wilson', 'esbId': 'WIL752419', 'firstName': 'Michael', 'footballName': 'Michael', 'gsisId': '00-0038559', 'gsisItId': 55959, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/spsbduvpqe21tgkwhvbc', 'jerseyNumber': 14, 'lastName': 'Wilson', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Wilson', 'smartId': '32005749-4c75-2419-b58e-7c21d98d871e', 'status': 'ACT', 'uniformNumber': '14', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Michael Wilson,WR,3800,2024,michael wilson,ARI,2/23/2000,21047.71692
6.03047619,3.355831825,12.77905882,2.603778919,2.923863636,-0.431968188,51.76470588,26.67888178,4,44,85,547,"{'season': 2024, 'currentTeamId': '0610', 'displayName': 'Amari Cooper', 'esbId': 'COO487703', 'firstName': 'Amari', 'footballName': 'Amari', 'gsisId': '00-0031544', 'gsisItId': 42347, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/zmtzqznqui37unmo5xv9', 'jerseyNumber': 18, 'lastName': 'Cooper', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'A.Cooper', 'smartId': '3200434f-4f48-7703-16a5-c78426109031', 'status': 'ACT', 'uniformNumber': '18', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Amari Cooper,WR,610,2024,amari cooper,BUF,6/17/1994,18443.3544
6.012075472,4.943017201,14.71618182,2.628168481,4.552173913,-0.390843288,41.81818182,15.82146969,0,23,55,312,"{'season': 2024, 'currentTeamId': '2200', 'displayName': 'Adonai Mitchell', 'esbId': 'MIT056120', 'firstName': 'Adonai', 'footballName': 'Adonai', 'gsisId': '00-0039890', 'gsisItId': 57173, 'jerseyNumber': 10, 'lastName': 'Mitchell', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'A.Mitchell', 'status': 'ACT', 'uniformNumber': '10', 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/fztxucnxhoxep6utluyc', 'smartId': '32004d49-5405-6120-269b-4e222571d8ba', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Adonai Mitchell,WR,2200,2024,adonai mitchell,IND,10/8/2002,11496.72261
6.006347826,3.76552108,15.289,2.744836644,4.0665625,0.30104142,53.33333333,44.5773765,4,64,120,1017,"{'season': 2024, 'currentTeamId': '2100', 'displayName': 'Calvin Ridley', 'esbId': 'RID652384', 'firstName': 'Calvin', 'footballName': 'Calvin', 'gsisId': '00-0034837', 'gsisItId': 46095, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/tmeij0cfgylmurfybs74', 'lastName': 'Ridley', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Ridley', 'smartId': '32005249-4465-2384-7253-3a4b46622aa9', 'status': 'ACT', 'jerseyNumber': 0, 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'uniformNumber': '00'}",Calvin Ridley,WR,2100,2024,calvin ridley,TEN,12/20/1994,12151.49129
6.005,3.87141601,14.71694444,3.596526448,4.236222222,0.364806212,62.5,25.57565869,9,45,72,756,"{'season': 2024, 'currentTeamId': '0325', 'displayName': 'Rashod Bateman', 'esbId': 'BAT103884', 'firstName': 'Rashod', 'footballName': 'Rashod', 'gsisId': '00-0036550', 'gsisItId': 53456, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/jkcapzvd65fxivefjv8l', 'jerseyNumber': 7, 'lastName': 'Bateman', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Bateman', 'smartId': '32004241-5410-3884-8ac5-165a4f1f770e', 'status': 'ACT', 'uniformNumber': '7', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Rashod Bateman,WR,325,2024,rashod bateman,BAL,11/29/1999,15950.87671
6.001568627,5.399806883,5.5390625,4.191326582,6.071041667,0.671234784,75,8.695950802,1,48,64,500,"{'season': 2024, 'currentTeamId': '4600', 'displayName': 'Noah Fant', 'esbId': 'FAN405165', 'firstName': 'Noah', 'footballName': 'Noah', 'gsisId': '00-0035644', 'gsisItId': 47803, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/w1gqasldrg3jumzdqjvy', 'jerseyNumber': 87, 'lastName': 'Fant', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'N.Fant', 'smartId': '32004641-4e40-5165-5070-db7e36dbc0d7', 'status': 'ACT', 'uniformNumber': '87', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Noah Fant,TE,4600,2024,noah fant,SEA,11/20/1997,26996.57056
5.994561404,4.144848498,8.281363636,3.395952157,4.5276,0.382751502,75.75757576,12.86340647,3,50,66,548,"{'season': 2024, 'currentTeamId': '3300', 'displayName': 'Juwan Johnson', 'esbId': 'JOH398789', 'firstName': 'Juwan', 'footballName': 'Juwan', 'gsisId': '00-0036040', 'gsisItId': 52942, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/pdsl9w3agc9uvjqpq1jy', 'jerseyNumber': 83, 'lastName': 'Johnson', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'J.Johnson', 'smartId': '32004a4f-4839-8789-b667-8ea48cd31497', 'status': 'ACT', 'uniformNumber': '83', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",Juwan Johnson,TE,3300,2024,juwan johnson,NO,9/13/1996,13078.77327
5.983921569,5.322872918,4.398125,3.325704333,6.1778,0.854927082,78.125,6.653587046,2,50,64,481,"{'season': 2024, 'currentTeamId': '4400', 'displayName': 'Will Dissly', 'esbId': 'DIS743152', 'firstName': 'Will', 'footballName': 'Will', 'gsisId': '00-0034159', 'gsisItId': 46189, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/opdpeoconvviwkufolxr', 'jerseyNumber': 81, 'lastName': 'Dissly', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'W.Dissly', 'smartId': '32004449-5374-3152-f4a5-5fed1351e162', 'status': 'ACT', 'uniformNumber': '81', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",Will Dissly,TE,4400,2024,will dissly,LAC,7/8/1996,30001.64568
5.981403509,4.780962478,8.608243243,3.476140248,6.008723404,1.227760926,63.51351351,14.22259236,4,47,74,602,"{'season': 2024, 'currentTeamId': '0200', 'displayName': 'Kyle Pitts', 'esbId': 'PIT516805', 'firstName': 'Kyle', 'footballName': 'Kyle', 'gsisId': '00-0036970', 'gsisItId': 53433, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/t8ymqyhvv8i1r80jyhy2', 'jerseyNumber': 8, 'lastName': 'Pitts', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'K.Pitts', 'smartId': '32005049-5451-6805-5aec-d4afcbd52e25', 'status': 'ACT', 'uniformNumber': '8', 'ngsPosition': 'TE', 'ngsPositionGroup': 'WR'}",Kyle Pitts,TE,200,2024,kyle pitts,ATL,10/6/2000,12280.86194
5.980227273,3.868972547,10.99478261,2.424035733,3.660322581,-0.208649967,67.39130435,11.49679255,3,31,46,400,"{'season': 2024, 'currentTeamId': '4500', 'displayName': 'Ricky Pearsall', 'esbId': 'PEA307677', 'firstName': 'Ricky', 'footballName': 'Ricky', 'gsisId': '00-0039916', 'gsisItId': 57152, 'jerseyNumber': 14, 'lastName': 'Pearsall', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Pearsall', 'status': 'ACT', 'uniformNumber': '14', 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/akwepvt6qxwbgankljmv', 'smartId': '32005045-4130-7677-7b9e-0f0ef8659c89', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Ricky Pearsall,WR,4500,2024,ricky pearsall,SF,9/9/2000,24457.05921
5.976917293,2.551023613,13.21237037,2.472155025,2.474567901,-0.076455712,60,43.94304086,8,81,135,1081,"{'season': 2024, 'currentTeamId': '1400', 'displayName': 'Courtland Sutton', 'esbId': 'SUT333526', 'firstName': 'Courtland', 'footballName': 'Courtland', 'gsisId': '00-0034348', 'gsisItId': 46109, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/qts95gbd6hv65s9eiseq', 'jerseyNumber': 14, 'lastName': 'Sutton', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Sutton', 'smartId': '32005355-5433-3526-b2bf-88d6b83781c0', 'status': 'ACT', 'uniformNumber': '14', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Courtland Sutton,WR,1400,2024,courtland sutton,DEN,10/10/1995,22452.72913
5.966349206,4.468653046,7.344939759,3.529115012,5.902,1.433346954,72.28915663,17.16571306,7,60,83,726,"{'season': 2024, 'currentTeamId': '1540', 'displayName': 'Sam LaPorta', 'esbId': 'LAP640235', 'firstName': 'Sam', 'footballName': 'Sam', 'gsisId': '00-0039065', 'gsisItId': 55899, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/ucw8cfj5t5nwkx670wzu', 'jerseyNumber': 87, 'lastName': 'LaPorta', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'S.LaPorta', 'smartId': '32004c41-5064-0235-3970-b5e5514839fc', 'status': 'ACT', 'uniformNumber': '87', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",Sam LaPorta,TE,1540,2024,sam laporta,DET,1/12/2001,14410.27426
