is_wr,targets,yards,avgCushion,avgIntendedAirYards,avgSeparation,avgYAC,percentShareOfIntendedAirYards,turf_percentage,total_round_trip_miles,total_snaps,avg_opponent_pass_epa,sos_win_pct,age_season_start,height,weight,forty,past_ir_count,next_season_ir,season
1,91,527,6.918292683,8.652857143,2.753780977,2.974339623,22.84519775,0.235294118,12266.01296,809,-0.019904962,0.493829296,30,72,193,4.51,2,0,2022
1,96,717,6.912826087,9.9125,2.809947165,2.94578125,21.87898045,0.235294118,15121.32743,555,-0.008649544,0.518435217,30,73,212,4.57,1,0,2022
1,65,538,6.844035088,8.689076923,3.286056533,5.212173913,12.49107054,0.647058824,24856.55241,722,0.015900591,0.442956656,29,68,190,4.44,0,0,2022
1,107,709,6.8048,10.92401869,3.335681847,3.777014925,26.87440509,0.235294118,15121.32743,783,-0.008649544,0.518435217,25,69,170,4.27,0,1,2022
1,74,555,6.786388889,11.29378378,2.351979025,3.049767442,18.47568012,0.705882353,21745.28574,866,0.000783028,0.500641826,26,74,225,4.49,2,1,2022
1,92,656,6.749390244,7.005978261,3.491297885,4.67390625,14.40467171,0.294117647,13362.98185,850,-0.005757236,0.520183533,26,71,195,4.31,2,0,2022
1,70,569,6.745,7.174857143,3.190327539,3.308596491,16.07739069,0.705882353,17039.36508,606,-0.009197803,0.534088317,26,69,185,4.48,2,1,2022
1,71,724,6.734782609,12.28943662,2.545148422,5.936956522,27.93152128,0.705882353,17039.36508,813,-0.009197803,0.534088317,25,73,190,4.39,0,0,2022
1,118,892,6.716434783,13.23720339,2.801947241,3.392698413,48.74090393,0.352941176,14038.67818,978,0.011279171,0.464634048,25,72,215,4.56,0,0,2022
1,48,392,6.701914894,9.052083333,2.811572727,2.890810811,13.90894046,0.705882353,17039.36508,544,-0.009197803,0.534088317,23,75,209,4.61,1,0,2022
1,94,632,6.698356164,4.337021277,3.582165655,8.999464286,11.83495853,0.176470588,23345.04444,817,0.026827354,0.446122291,26,72,214,4.48,1,0,2022
1,142,1019,6.684656489,5.77084507,2.984823273,5.237307692,16.14317797,0.176470588,16619.61674,952,0.006314393,0.509587968,26,73,209,4.42,2,0,2022
1,61,533,6.684313725,11.44885246,3.302983903,5.011,18.01234386,0.764705882,13351.79496,737,0.002859151,0.455973411,25,68,193,4.49,1,0,2022
1,64,536,6.66890625,13.84671875,2.324376432,3.9040625,17.92825381,0.705882353,16058.75915,617,0.001904587,0.5264372,27,75,209,,1,0,2022
1,121,834,6.598290598,8.53322314,3.540296187,3.934512195,24.29636044,0.294117647,18293.80028,1061,-0.012393085,0.478056597,27,74,200,4.45,0,0,2022
1,94,690,6.590322581,12.68212766,2.996536331,3.503508772,22.83142452,0.235294118,20147.53077,1030,-0.016773295,0.467080475,28,76,221,4.53,1,0,2022
1,156,1359,6.557816901,10.27153846,3.074781936,4.824672897,35.42332639,0.705882353,21745.28574,1128,0.000783028,0.500641826,23,74,189,4.5,0,0,2022
0,67,470,6.54962963,6.053731343,4.390483411,4.736226415,9.401663835,0.176470588,10346.77583,591,0.010451383,0.508693013,28,77,237,4.58,1,0,2022
1,61,493,6.525862069,11.67819672,3.579335806,4.52675,22.00764925,0.411764706,8857.31438,630,-0.018064633,0.55434853,24,71,172,4.38,0,0,2022
0,55,411,6.515957447,11.46290909,3.483711279,4.905454545,13.37349525,0.176470588,18438.29314,497,0.008634296,0.472078553,22,76,250,4.69,0,1,2022
1,141,925,6.501605839,7.276737589,2.737345719,3.540808081,26.54280267,0.764705882,14275.45688,1065,-0.007053793,0.499120784,24,76,220,4.52,1,0,2022
1,136,1210,6.496821705,9.867647059,2.93665454,5.235157895,31.22542336,0.294117647,13260.90576,1291,0.006133889,0.495677675,23,72,165,4.48,0,0,2022
1,91,623,6.495058824,6.421428571,3.506041504,4.549365079,15.11694386,0.764705882,14275.45688,980,-0.007053793,0.499120784,25,72,205,4.31,3,0,2022
1,146,1161,6.477822581,6.298082192,3.102968275,5.167641509,22.79419238,0.823529412,8285.494242,832,0.002522436,0.518699286,22,72,195,4.51,0,0,2022
1,98,812,6.469882353,7.342040816,3.229806229,5.658266667,19.80751866,0.705882353,17169.69629,530,-0.006666541,0.50797163,29,74,208,4.62,1,1,2022
0,46,450,6.466666667,7.833043478,2.960304331,8.0515625,10.45399684,0.235294118,12266.01296,378,-0.019904962,0.493829296,22,75,250,4.52,0,0,2022
1,100,972,6.460978261,11.5622,3.689944923,6.304029851,24.52606459,0.176470588,18438.29314,713,0.008634296,0.472078553,23,73,192,4.45,1,0,2022
0,60,373,6.451851852,7.0685,3.161323987,4.461111111,10.71891625,0.294117647,9130.145214,440,-0.005628953,0.515527654,22,76,240,4.61,0,0,2022
1,67,425,6.41968254,9.231343284,3.348993099,4.848333333,14.33661016,0.176470588,10346.77583,529,0.010451383,0.508693013,22,74,200,4.56,0,0,2022
1,133,1102,6.392,9.479774436,3.231441758,4.684047619,29.66828169,0.294117647,18293.80028,1115,-0.012393085,0.478056597,25,71,200,4.47,1,1,2022
1,170,1710,6.379797297,12.17111765,3.31013291,4.331092437,40.15443941,0.352941176,27464.65864,859,-0.02128195,0.539574017,28,70,185,4.29,0,0,2022
1,81,687,6.366025641,13.94246914,2.832613012,3.378095238,24.75857246,0.235294118,18636.22254,896,0.000828486,0.477835397,27,76,207,4.37,1,0,2022
1,141,1048,6.345441176,11.77007092,2.266846091,2.616333333,37.62000077,0.764705882,25011.73287,950,0.000857355,0.472703818,24,76,230,4.33,0,0,2022
1,107,769,6.307941176,8.719065421,3.463561191,3.581944444,20.63318995,0.647058824,24856.55241,966,0.015900591,0.442956656,22,73,210,4.52,0,1,2022
0,98,732,6.2915625,8.002040816,2.684244132,4.664285714,16.97060981,0.235294118,6428.489862,743,-0.013786365,0.508025253,23,77,258,4.77,0,1,2022
0,152,1338,6.283583333,7.272763158,2.89553575,6.190090909,24.23505013,0.235294118,18636.22254,1070,0.000828486,0.477835397,32,77,260,4.63,1,0,2022
0,129,904,6.253211009,7.663100775,2.956919391,4.89255814,24.505145,0.647058824,12729.23418,1037,-0.007614138,0.466825288,25,77,248,4.7,2,1,2022
1,120,1191,6.247777778,13.034,2.4726463,5.177922078,34.95471093,0.294117647,13362.98185,1063,-0.005757236,0.520183533,26,72,210,4.35,0,0,2022
1,56,416,6.238113208,8.280714286,3.532741189,5.097142857,13.46180085,0.176470588,23345.04444,566,0.026827354,0.446122291,25,75,214,4.72,0,0,2022
1,90,650,6.229090909,8.313777778,3.366566119,5.245333333,15.33919917,0.647058824,12729.23418,906,-0.007614138,0.466825288,25,71,200,4.48,0,0,2022
0,65,391,6.219433962,5.669384615,3.159231845,4.603571429,7.259564241,0.176470588,16619.61674,863,0.006314393,0.509587968,23,77,250,4.64,0,0,2022
0,52,362,6.198695652,9.789038462,3.084644008,3.4265625,9.878649208,0.352941176,27464.65864,506,-0.02128195,0.539574017,26,78,252,4.54,0,0,2022
0,69,702,6.193636364,5.8975,3.650578741,7.901818182,9.33109652,0.294117647,13260.90576,938,0.006133889,0.495677675,27,77,256,4.64,1,0,2022
1,50,330,6.180851064,6.505,3.075739865,4.167222222,6.229172253,0.235294118,20147.53077,377,-0.016773295,0.467080475,26,70,185,4.59,0,0,2022
1,114,1015,6.165575221,9.861315789,2.889267417,4.901153846,32.63525812,0.176470588,23345.04444,1167,0.026827354,0.446122291,24,72,206,4.5,0,0,2022
1,47,236,6.154893617,11.1112766,2.338413591,2.509166667,12.0069987,0.235294118,15121.32743,554,-0.008649544,0.518435217,34,76,210,4.48,3,0,2022
1,78,593,6.146025641,12.08641026,1.94364137,2.79097561,24.38837624,0.764705882,14275.45688,725,-0.007053793,0.499120784,22,75,213,4.41,0,0,2022
1,65,450,6.12147541,12.03,3.100857407,2.776756757,15.81940449,0.705882353,16058.75915,731,0.001904587,0.5264372,22,70,184,4.35,1,0,2022
1,74,548,6.111111111,9.307297297,3.008335296,5.713125,16.48618372,0.647058824,16082.45908,678,0.002346152,0.46874785,29,73,200,4.53,1,0,2022
1,53,362,6.110196078,11.72207547,3.354059838,5.081612903,15.74972621,0.647058824,18841.56513,476,0.011756154,0.490287137,29,72,198,4.42,0,0,2022
1,66,611,6.100344828,13.95090909,2.890829455,6.8,21.34288953,0.176470588,10346.77583,507,0.010451383,0.508693013,23,77,208,4.36,0,0,2022
1,74,424,6.088243243,11.69391892,2.397604617,2.961025641,19.13026754,0.705882353,21745.28574,833,0.000783028,0.500641826,26,73,200,4.51,1,0,2022
1,89,752,6.087625,8.405730337,3.561398634,4.080606061,16.54543243,0.647058824,24856.55241,582,0.015900591,0.442956656,30,74,211,4.58,2,0,2022
0,89,577,6.084347826,7.254719101,2.87370793,3.884210526,14.2738081,0.705882353,21745.28574,938,0.000783028,0.500641826,26,77,242,4.75,0,0,2022
1,107,716,6.057156863,10.14523364,2.700078186,2.224142857,22.25397502,0.647058824,12729.23418,1094,-0.007614138,0.466825288,32,74,200,4.45,1,0,2022
0,113,847,6.008349515,9.991238938,3.074156441,3.676849315,28.53449256,0.294117647,9130.145214,849,-0.005628953,0.515527654,26,77,255,4.67,0,1,2022
0,68,414,6.008,5.036029412,3.861562986,3.824423077,8.016433161,0.6875,11334.72454,676,0.001137324,0.53604548,29,76,245,4.67,1,1,2022
1,50,417,5.991395349,9.6886,2.881506054,5.526470588,11.22891522,0.176470588,10346.77583,371,0.010451383,0.508693013,32,70,192,4.46,3,0,2022
1,61,523,5.9905,14.69344262,2.782191368,4.276285714,20.03088551,0.294117647,13362.98185,651,-0.005757236,0.520183533,22,71,182,4.43,0,0,2022
1,45,247,5.939555556,13.99333333,3.147385115,3.261363636,15.96343393,0.647058824,18841.56513,527,0.011756154,0.490287137,22,74,180,4.28,0,1,2022
1,51,417,5.9,10.47490196,2.86427247,5.112666667,10.36750679,0.352941176,27464.65864,658,-0.02128195,0.539574017,26,73,219,,0,0,2022
1,66,481,5.899090909,11.90818182,2.900558728,4.158648649,18.81283392,0.647058824,16082.45908,442,0.002346152,0.46874785,23,76,222,4.43,1,0,2022
1,81,529,5.868,13.52469136,2.054685911,2.314782609,25.77835089,0.294117647,18293.80028,808,-0.012393085,0.478056597,32,74,198,4.46,3,0,2022
0,60,444,5.85452381,7.999,2.662697864,3.394390244,13.92454275,0.235294118,12266.01296,525,-0.019904962,0.493829296,27,76,254,4.72,0,0,2022
0,54,495,5.845428571,6.613518519,3.2068693,7.648918919,8.54852454,0.647058824,16082.45908,406,0.002346152,0.46874785,30,76,243,,0,0,2022
1,147,1103,5.844042553,10.70312925,2.63335571,4.967831325,31.8301915,0.705882353,16058.75915,884,0.001904587,0.5264372,22,72,192,4.38,0,0,2022
0,87,555,5.791492537,5.98908046,3.26285974,5.831206897,11.52370315,0.647058824,24856.55241,708,0.015900591,0.442956656,28,75,240,4.62,0,0,2022
1,109,1029,5.764259259,11.31954128,2.543515705,3.944324324,28.88280253,0.6875,11334.72454,929,0.001137324,0.53604548,23,76,210,4.43,0,0,2022
1,117,1356,5.762123894,11.98940171,2.965211729,7.204666667,27.22309876,0.352941176,27464.65864,845,-0.02128195,0.539574017,23,70,182,4.37,0,0,2022
1,109,829,5.756944444,12.63642202,2.658959076,2.280625,29.21716074,0.176470588,18438.29314,882,0.008634296,0.472078553,26,76,216,4.54,1,0,2022
1,132,1160,5.725348837,12.86954545,2.471199963,4.034358974,38.70689911,0.235294118,8639.68954,978,-0.006903131,0.510947207,28,73,211,4.42,0,0,2022
0,108,620,5.708915663,3.090648148,3.514613863,5.715138889,9.188836523,0.705882353,17169.69629,888,-0.006666541,0.50797163,29,78,257,4.77,1,0,2022
1,127,1124,5.703577236,13.44511811,2.594674023,3.294545455,33.63795753,0.176470588,16619.61674,1002,0.006314393,0.509587968,29,77,231,4.53,1,0,2022
1,101,933,5.703020833,7.357920792,3.326578256,6.102948718,16.29211143,0.235294118,18636.22254,892,0.000828486,0.477835397,25,73,215,4.54,1,1,2022
0,69,544,5.693653846,6.617246377,4.356146365,6.2226,14.10569307,0.411764706,8857.31438,970,-0.018064633,0.55434853,23,78,258,4.7,0,0,2022
1,96,839,5.684315789,12.1615625,2.506179362,3.159508197,26.60185061,0.235294118,8639.68954,1055,-0.006903131,0.510947207,23,74,208,4.48,0,0,2022
0,59,509,5.682340426,7.665762712,3.872004052,5.329756098,11.46568508,0.647058824,18841.56513,797,0.011756154,0.490287137,27,77,250,4.79,1,1,2022
1,96,804,5.635232558,9.714375,3.024350822,3.934925373,23.64170114,0.647058824,18841.56513,690,0.011756154,0.490287137,25,74,200,4.63,0,0,2022
1,79,457,5.624933333,10.38556962,2.797708809,3.141521739,25.34693474,0.411764706,8857.31438,662,-0.018064633,0.55434853,24,76,227,4.42,0,0,2022
1,145,1496,5.582708333,12.23834483,2.603654656,6.622954545,41.29015445,0.294117647,13260.90576,1183,0.006133889,0.495677675,25,73,226,4.49,1,0,2022
0,65,508,5.567115385,9.222615385,2.599368053,4.330238095,13.72237076,0.529411765,15402.55266,648,0.026340684,0.495535118,25,76,231,4.58,0,0,2022
0,86,765,5.562266667,7.285465116,3.253585282,6.784833333,18.188759,0.176470588,23345.04444,1024,0.026827354,0.446122291,28,76,250,4.52,2,0,2022
1,180,1516,5.549885057,12.11683333,2.948601885,5.1856,41.77098096,0.235294118,20147.53077,1044,-0.016773295,0.467080475,29,73,215,4.56,0,0,2022
1,134,1046,5.509212598,9.548507463,2.602489957,4.827816092,29.95189438,0.6875,11334.72454,983,0.001137324,0.53604548,22,72,200,4.34,0,0,2022
1,52,502,5.484423077,15.40884615,2.18379066,4.704,19.86261809,0.823529412,8285.494242,534,0.002522436,0.518699286,25,76,198,4.34,1,0,2022
0,65,517,5.47745098,7.915538462,4.266771245,4.446458333,9.944451317,0.75,11665.80407,937,0.002920119,0.497380843,25,76,254,4.51,0,1,2022
1,50,397,5.468958333,13.4218,2.321475778,4.8812,19.47039504,0.235294118,12266.01296,777,-0.019904962,0.493829296,25,74,215,4.57,0,0,2022
0,61,323,5.448461538,6.972295082,3.738320036,3.289230769,9.505004928,0.294117647,13362.98185,681,-0.005757236,0.520183533,31,78,250,4.61,1,0,2022
1,184,1809,5.432613636,10.34222826,3.094315914,5.051015625,39.01159501,0.647058824,12729.23418,1135,-0.007614138,0.466825288,23,73,192,4.43,0,1,2022
1,93,836,5.429782609,15.87655914,2.755270439,2.980833333,28.5381844,0.75,11665.80407,1044,0.002920119,0.497380843,23,74,213,4.54,0,0,2022
1,93,895,5.426989247,12.21526882,2.819758359,5.337460317,25.12457011,0.647058824,24856.55241,703,0.015900591,0.442956656,27,76,218,5.3,3,1,2022
0,54,420,5.423636364,7.806666667,3.360530479,7.594242424,8.07369671,0.235294118,20147.53077,745,-0.016773295,0.467080475,25,76,250,4.66,1,0,2022
1,154,1429,5.359929078,11.61603896,2.828388766,4.116111111,34.57528644,0.75,11665.80407,952,0.002920119,0.497380843,28,72,191,4.46,0,0,2022
1,147,882,5.304652778,10.56680272,2.820296642,2.584069767,33.61487839,0.235294118,6428.489862,1042,-0.013786365,0.508025253,26,70,181,4.53,0,1,2022
1,100,788,5.217755102,12.2796,2.663127208,4.761166667,28.46367634,0.176470588,10346.77583,863,0.010451383,0.508693013,26,77,227,4.55,1,0,2022
0,80,628,5.183220339,6.826,3.068708298,5.995517241,12.44249606,0.235294118,8639.68954,817,-0.006903131,0.510947207,26,76,246,4.64,2,0,2022
0,69,406,5.139122807,7.755362319,3.029916698,2.965319149,12.30336278,0.235294118,15121.32743,575,-0.008649544,0.518435217,31,77,250,4.76,1,1,2022
1,47,490,5.102391304,12.46191489,2.581705839,5.6975,18.27670781,0.352941176,14038.67818,645,0.011279171,0.464634048,22,74,200,4.4,1,0,2022
1,82,762,5.096111111,9.414512195,2.704638887,4.472241379,18.0715615,0.6875,11334.72454,917,0.001137324,0.53604548,27,74,203,4.58,1,0,2022
1,65,423,4.942586207,8.413384615,3.34552354,3.267619048,10.56990552,0.75,11665.80407,572,0.002920119,0.497380843,27,68,173,4.42,0,0,2022
1,52,339,4.843653846,9.459038462,2.144281412,2.619090909,13.54058846,0.705882353,17169.69629,562,-0.006666541,0.50797163,29,74,220,4.6,2,0,2022
0,87,552,4.80859375,7.280574713,4.201508777,5.061034483,12.81433467,0.705882353,16058.75915,861,0.001904587,0.5264372,27,75,254,4.8,0,0,2022
1,84,801,4.730952381,14.75892857,2.370490709,2.3625,26.82901494,0.235294118,6428.489862,882,-0.013786365,0.508025253,21,75,200,4.47,0,0,2022
1,47,539,4.207659574,15.66382979,1.729211093,4.100967742,18.66330007,0.647058824,18841.56513,545,0.011756154,0.490287137,29,75,216,4.45,1,0,2022
1,108,858,7.666698113,8.651944444,3.681016096,5.084415584,22.83443016,0.058823529,17936.40421,1013,-0.012523704,0.542189064,22,69,172,4.42,0,0,2023
1,106,807,7.315252525,9.591792453,2.731910494,3.530704225,24.7904323,0.176470588,22046.06952,903,-0.021002825,0.490322693,26,74,200,4.63,0,0,2023
1,62,352,7.297755102,5.06483871,4.495608095,5.4735,7.990473113,0.176470588,24422.64928,757,-0.022057883,0.545373237,23,67,180,4.28,1,1,2023
1,87,758,7.224875,12.65057471,3.629352853,6.215,30.84381919,0.235294118,16113.31201,662,-0.030149113,0.48958411,24,73,192,4.45,1,0,2023
1,58,581,7.165714286,10.27275862,3.172342882,5.646923077,12.37321925,0.176470588,17450.51153,516,-0.008868595,0.495394575,22,73,208,4.62,0,0,2023
1,104,640,7.149148936,11.01057692,3.694408365,3.543898305,22.35580302,0.294117647,16893.51422,966,-0.019092074,0.529314299,23,70,184,4.35,1,0,2023
1,55,406,7.143272727,10.09,2.747122094,5.406756757,14.12510627,0.588235294,16186.99694,371,-0.045215458,0.514051854,28,73,203,4.68,0,0,2023
1,83,518,7.126538462,9.83939759,2.586194077,2.33,18.33639438,0.411764706,17548.96461,910,-0.015542692,0.497974463,23,71,182,4.43,0,0,2023
1,95,737,7.094069767,8.138842105,3.351976571,5.816610169,18.01933865,0.647058824,30181.89015,768,-0.010258163,0.528526927,30,74,208,4.62,2,0,2023
1,75,426,7.074848485,9.988,2.62286783,3.35675,14.79724164,0.705882353,17664.30932,713,-0.023470834,0.489852081,31,72,193,4.51,2,0,2023
0,47,308,7.044166667,6.752340426,2.954802799,4.598125,8.715855849,0.294117647,16799.86463,518,-0.032170348,0.534971142,24,77,258,4.77,0,0,2023
1,93,628,7.028426966,6.21344086,3.785887909,5.916190476,13.53370604,0.647058824,30073.40601,675,-0.001220789,0.497130658,21,72,198,4.53,0,0,2023
1,47,260,7.014888889,7.19787234,2.422056207,3.387931034,8.610727903,0.588235294,16186.99694,461,-0.045215458,0.514051854,26,73,215,4.54,1,0,2023
1,78,525,6.970338983,5.239102564,3.973480571,5.044,11.49362247,0.588235294,22239.95067,641,-0.001666885,0.497792347,22,68,185,4.44,1,0,2023
1,87,710,6.955529412,12.48229885,2.903379911,5.040196078,29.82439759,0.294117647,16799.86463,645,-0.032170348,0.534971142,27,70,181,4.53,0,0,2023
1,130,1024,6.940731707,9.345615385,2.922161077,4.781927711,25.63841214,0.294117647,19867.48173,1001,-0.015060146,0.495368711,27,73,209,4.42,2,1,2023
1,75,709,6.899866667,14.23133333,2.94657712,3.190638298,21.08374832,0.705882353,17664.30932,457,-0.023470834,0.489852081,23,70,165,4.49,0,0,2023
1,91,613,6.842162162,7.140659341,3.288317492,4.412741935,14.58972298,0.411764706,17548.96461,571,-0.015542692,0.497974463,27,71,195,4.31,2,0,2023
1,150,1243,6.782740741,9.4562,3.065225596,4.035740741,30.1037181,0.647058824,25103.14906,779,-0.036350995,0.529821671,31,74,211,4.58,2,0,2023
1,79,561,6.78260274,8.114810127,3.073374761,6.970204082,16.31711303,0.588235294,16186.99694,481,-0.045215458,0.514051854,22,68,170,4.44,0,0,2023
1,156,1152,6.778235294,7.922564103,2.940494005,4.893119266,30.05488533,0.588235294,8154.329166,991,-0.028286608,0.482476375,25,76,220,4.52,1,0,2023
1,61,581,6.777894737,11.40180328,2.610418173,5.628947368,14.76099418,0.647058824,25103.14906,525,-0.036350995,0.529821671,23,73,210,4.52,0,0,2023
1,89,892,6.773552632,6.787640449,3.698832901,8.8665,15.35368631,0.117647059,32712.96749,822,0.005773502,0.517377512,27,72,214,4.48,1,0,2023
1,122,894,6.754347826,11.50196721,2.815591912,2.75,32.86499551,0.647058824,30073.40601,838,-0.001220789,0.497130658,30,70,182,4.4,1,0,2023
1,45,370,6.747,12.31644444,2.904109334,4.517857143,12.49132297,0.117647059,8488.931555,611,-0.03321675,0.51342601,26,74,215,4.57,0,0,2023
0,90,719,6.725428571,6.372777778,4.093573895,4.320273973,15.23543131,0.235294118,11359.62658,878,0.006263871,0.464269382,24,78,258,4.7,0,0,2023
1,112,1066,6.725047619,12.45589286,2.818321511,3.582469136,30.35068215,0.294117647,18999.32126,1100,-0.011155832,0.477694236,24,72,165,4.48,0,0,2023
1,55,567,6.723269231,12.26727273,3.115844785,6.909090909,13.32759169,0.705882353,17664.30932,468,-0.023470834,0.489852081,27,74,225,4.49,2,1,2023
1,104,1014,6.708163265,10.00192308,3.422396921,6.176111111,24.38241147,0.117647059,22248.43637,652,-0.035157714,0.46081025,24,70,182,4.37,0,0,2023
1,164,1515,6.702364865,7.657134146,3.214389652,5.752268908,31.26979621,0.647058824,18231.83526,1199,-0.019159209,0.497460072,23,72,195,4.51,0,0,2023
1,64,321,6.693934426,13.43,2.479010574,1.904117647,17.47265324,0.117647059,10107.54242,475,-0.038715467,0.528619126,28,74,200,4.45,0,0,2023
1,48,273,6.691276596,7.605,2.572043831,2.18,10.02532146,0.294117647,16799.86463,797,-0.032170348,0.534971142,30,74,220,4.6,3,0,2023
0,121,984,6.682815534,6.757603306,3.659598831,5.156021505,20.94151936,0.235294118,18143.28855,1017,-0.002819249,0.512364244,33,77,260,4.63,1,0,2023
0,83,592,6.660144928,5.50313253,2.905875218,5.530508475,9.937190931,0.294117647,18999.32126,857,-0.011155832,0.477694236,28,77,256,4.64,2,1,2023
0,70,582,6.647090909,6.078571429,3.886262934,7.592,10.22278708,0.529411765,10192.44223,652,0.00560063,0.427627026,28,75,248,4.62,1,0,2023
1,67,483,6.61875,11.21507463,2.612631788,2.667692308,17.51175164,0.647058824,30181.89015,695,-0.010258163,0.528526927,23,69,153,4.42,0,0,2023
1,75,719,6.60375,14.51986667,2.821496012,3.552826087,22.1063102,0.764705882,15323.18852,604,0.007729944,0.429164896,25,72,180,4.53,0,1,2023
1,94,793,6.581647059,9.965851064,3.444667962,5.59359375,19.45404328,0.176470588,17450.51153,645,-0.008868595,0.495394575,23,71,190,4.45,0,0,2023
1,158,1456,6.579358974,12.15658228,2.436500004,4.522075472,41.78728459,0.294117647,18999.32126,1019,-0.011155832,0.477694236,26,73,226,4.49,1,0,2023
1,100,1074,6.570744681,12.5234,2.70572483,4.106176471,26.29071908,0.588235294,13172.16087,550,-0.00056376,0.50890606,24,73,192,4.43,0,0,2023
1,136,1255,6.568947368,14.375,2.370892185,4.55278481,41.25595362,0.294117647,19867.48173,974,-0.015060146,0.495368711,30,77,231,4.53,1,0,2023
1,79,770,6.545,12.37746835,2.867353654,6.1712,27.50200397,0.588235294,22239.95067,896,-0.001666885,0.497792347,26,73,190,4.39,0,0,2023
0,67,452,6.5016,6.529552239,3.435768405,4.984680851,9.232048384,0.294117647,19867.48173,1194,-0.015060146,0.495368711,24,77,250,4.64,0,0,2023
1,81,746,6.501518987,15.0637037,2.810007578,4.312222222,26.057096,0.588235294,11686.28426,966,-0.020243721,0.483521756,24,74,213,4.54,0,0,2023
1,108,911,6.434134615,12.40814815,2.75939862,3.854285714,28.13266911,0.588235294,13172.16087,921,-0.00056376,0.50890606,21,71,175,4.49,0,0,2023
0,78,496,6.417258065,6.296666667,3.277436874,4.364545455,11.02738773,0.411764706,17548.96461,732,-0.015542692,0.497974463,32,78,250,4.61,1,0,2023
1,68,385,6.416212121,10.15882353,3.070626675,3.075384615,14.57780704,0.294117647,19867.48173,780,-0.015060146,0.495368711,22,72,190,4.33,0,0,2023
1,53,422,6.401,16.26811321,2.913774136,3.706071429,17.90526228,0.176470588,17450.51153,506,-0.008868595,0.495394575,24,76,208,4.36,0,0,2023
1,45,381,6.395348837,9.39,3.579946572,4.26,10.32596875,0.058823529,17936.40421,648,-0.012523704,0.542189064,30,72,198,4.42,0,0,2023
0,50,368,6.391794872,8.0102,3.503700411,4.546666667,9.739531785,0.588235294,8154.329166,496,-0.028286608,0.482476375,25,75,235,4.63,0,0,2023
1,90,772,6.368977273,12.70655556,2.919238759,3.080508475,32.04859457,0.235294118,16113.31201,782,-0.030149113,0.48958411,27,76,216,4.54,1,0,2023
1,102,938,6.355957447,4.994411765,4.15430767,8.406455696,13.04711951,0.235294118,18143.28855,854,-0.002819249,0.512364244,23,73,203,4.51,0,1,2023
1,110,905,6.32787037,11.36718182,2.223936376,3.037101449,30.04105933,0.529411765,10192.44223,860,0.00560063,0.427627026,22,76,210,4.54,0,0,2023
1,137,1014,6.305203252,7.635036496,2.887600371,3.442135922,26.34946545,0.176470588,12156.88602,1045,-0.008762591,0.516631255,33,74,200,4.45,1,1,2023
0,50,352,6.304736842,5.1112,3.06839333,4.068205128,6.8120995,0.470588235,11815.93203,276,-0.055004884,0.56327179,28,77,239,4.84,0,0,2023
1,49,311,6.304693878,12.02795918,2.209960658,2.414347826,15.38921499,0.647058824,14340.10044,685,-0.027849952,0.492552026,27,77,227,4.55,1,1,2023
1,57,561,6.301454545,12.61789474,2.648813239,3.981081081,18.30108933,0.176470588,24422.64928,709,-0.022057883,0.545373237,23,74,209,4.58,0,0,2023
1,138,1123,6.290930233,13.26065217,2.956217436,4.053793103,37.1480771,0.764705882,15323.18852,814,0.007729944,0.429164896,23,72,185,4.39,0,1,2023
0,90,667,6.277875,11.44866667,2.374324591,2.841886792,24.75524173,0.529411765,10192.44223,728,0.00560063,0.427627026,22,78,250,4.44,1,0,2023
1,136,1364,6.275075758,11.48882353,2.737857989,5.9040625,41.50476282,0.235294118,11359.62658,1029,0.006263871,0.464269382,26,71,215,4.56,0,0,2023
0,74,552,6.261833333,7.649459459,2.943662682,4.318461538,15.92091015,0.588235294,22239.95067,568,-0.001666885,0.497792347,30,78,255,4.46,2,0,2023
0,70,495,6.260967742,5.528285714,3.678278589,5.460851064,9.01864182,0.647058824,30181.89015,904,-0.010258163,0.528526927,30,78,257,4.77,1,0,2023
1,65,514,6.241076923,15.01492308,2.153158271,3.37125,23.73346692,0.588235294,8154.329166,1090,-0.028286608,0.482476375,23,75,213,4.41,0,0,2023
1,81,657,6.225844156,13.360875,2.630746862,2.42037037,22.29520438,0.529411765,21444.55959,897,0.017187078,0.441487979,29,70,183,4.33,1,1,2023
0,143,963,6.220818182,4.732657343,3.385566452,4.796666667,13.75764093,0.117647059,10107.54242,917,-0.038715467,0.528619126,28,75,240,4.42,1,1,2023
1,85,418,6.173452381,10.28376471,2.76853597,3.695813953,22.01968905,0.176470588,12156.88602,909,-0.008762591,0.516631255,22,74,225,4.46,0,0,2023
1,98,667,6.135444444,6.739693878,3.093340407,4.486567164,17.60574268,0.470588235,11815.93203,824,-0.055004884,0.56327179,28,74,203,4.58,1,0,2023
1,57,418,6.134736842,10.86210526,2.3062135,3.130588235,12.91443566,0.529411765,21444.55959,675,0.017187078,0.441487979,27,73,200,4.51,1,0,2023
1,98,771,6.089431818,6.937244898,3.252041623,5.655147059,16.53247281,0.588235294,8154.329166,788,-0.028286608,0.482476375,22,69,175,4.48,0,0,2023
1,67,431,6.078208955,13.08089552,2.384421087,3.890526316,18.60049535,0.647058824,25103.14906,748,-0.036350995,0.529821671,21,76,201,4.52,0,0,2023
