is_wr,recTouchdowns,receptions,targets,yards,avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,turf_percentage,total_round_trip_miles,total_snaps,avg_opponent_pass_epa,sos_win_pct,age_season_start,height,weight,forty,past_ir_count,next_season_ir
1,3,42,67,425,6.41968254,4.711694961,9.231343284,3.348993099,4.848333333,0.136638372,62.68656716,14.33661016,0.176470588,10346.77583,529,0.010451383,0.508693013,22,74,200,4.56,0,0
1,8,84,133,1102,6.392,4.826045939,9.479774436,3.231441758,4.684047619,-0.14199832,63.15789474,29.66828169,0.294117647,18293.80028,1115,-0.012393085,0.478056597,25,71,200,4.47,1,1
1,7,119,170,1710,6.379797297,4.085669472,12.17111765,3.31013291,4.331092437,0.245422965,70,40.15443941,0.352941176,27464.65864,859,-0.02128195,0.539574017,28,70,185,4.29,0,0
1,2,42,81,687,6.366025641,4.419107005,13.94246914,2.832613012,3.378095238,-1.041011766,51.85185185,24.75857246,0.235294118,18636.22254,896,0.000828486,0.477835397,27,76,207,4.37,1,0
1,6,90,141,1048,6.345441176,2.455185491,11.77007092,2.266846091,2.616333333,0.161147842,63.82978723,37.62000077,0.764705882,25011.73287,950,0.000857355,0.472703818,24,76,230,4.33,0,0
1,3,72,107,769,6.307941176,3.605667097,8.719065421,3.463561191,3.581944444,-0.023722653,67.28971963,20.63318995,0.647058824,24856.55241,966,0.015900591,0.442956656,22,73,210,4.52,0,1
0,2,63,98,732,6.2915625,3.40111088,8.002040816,2.684244132,4.664285714,1.263174834,64.28571429,16.97060981,0.235294118,6428.489862,743,-0.013786365,0.508025253,23,77,258,4.77,0,1
0,12,110,152,1338,6.283583333,4.813664644,7.272763158,2.89553575,6.190090909,1.376426265,72.36842105,24.23505013,0.235294118,18636.22254,1070,0.000828486,0.477835397,32,77,260,4.63,1,0
0,6,86,129,904,6.253211009,3.406870061,7.663100775,2.956919391,4.89255814,1.485688078,66.66666667,24.505145,0.647058824,12729.23418,1037,-0.007614138,0.466825288,25,77,248,4.7,2,1
1,5,77,120,1191,6.247777778,4.123595807,13.034,2.4726463,5.177922078,1.054326271,64.16666667,34.95471093,0.294117647,13362.98185,1063,-0.005757236,0.520183533,26,72,210,4.35,0,0
1,1,35,56,416,6.238113208,3.891691156,8.280714286,3.532741189,5.097142857,1.205451701,62.5,13.46180085,0.176470588,23345.04444,566,0.026827354,0.446122291,25,75,214,4.72,0,0
1,5,60,90,650,6.229090909,4.429919411,8.313777778,3.366566119,5.245333333,0.815413923,66.66666667,15.33919917,0.647058824,12729.23418,906,-0.007614138,0.466825288,25,71,200,4.48,0,0
0,2,42,65,391,6.219433962,4.133155061,5.669384615,3.159231845,4.603571429,0.470416368,64.61538462,7.259564241,0.176470588,16619.61674,863,0.006314393,0.509587968,23,77,250,4.64,0,0
0,5,32,52,362,6.198695652,4.164502995,9.789038462,3.084644008,3.4265625,-0.737940495,61.53846154,9.878649208,0.352941176,27464.65864,506,-0.02128195,0.539574017,26,78,252,4.54,0,0
0,3,55,69,702,6.193636364,6.39316369,5.8975,3.650578741,7.901818182,1.508654491,79.71014493,9.33109652,0.294117647,13260.90576,938,0.006133889,0.495677675,27,77,256,4.64,1,0
1,2,36,50,330,6.180851064,4.236986591,6.505,3.075739865,4.167222222,-0.069764369,72,6.229172253,0.235294118,20147.53077,377,-0.016773295,0.467080475,26,70,185,4.59,0,0
1,8,78,114,1015,6.165575221,4.280629367,9.861315789,2.889267417,4.901153846,0.620524479,68.42105263,32.63525812,0.176470588,23345.04444,1167,0.026827354,0.446122291,24,72,206,4.5,0,0
1,2,24,47,236,6.154893617,1.752109093,11.1112766,2.338413591,2.509166667,0.757057574,51.06382979,12.0069987,0.235294118,15121.32743,554,-0.008649544,0.518435217,34,76,210,4.48,3,0
1,2,41,78,593,6.146025641,2.483022504,12.08641026,1.94364137,2.79097561,0.307953106,52.56410256,24.38837624,0.764705882,14275.45688,725,-0.007053793,0.499120784,22,75,213,4.41,0,0
1,1,37,65,450,6.12147541,3.069804725,12.03,3.100857407,2.776756757,-0.293047968,56.92307692,15.81940449,0.705882353,16058.75915,731,0.001904587,0.5264372,22,70,184,4.35,1,0
1,2,48,74,548,6.111111111,4.067874435,9.307297297,3.008335296,5.713125,1.645250565,64.86486486,16.48618372,0.647058824,16082.45908,678,0.002346152,0.46874785,29,73,200,4.53,1,0
1,2,31,53,362,6.110196078,4.148897221,11.72207547,3.354059838,5.081612903,0.932715683,58.49056604,15.74972621,0.647058824,18841.56513,476,0.011756154,0.490287137,29,72,198,4.42,0,0
1,7,41,66,611,6.100344828,5.311347528,13.95090909,2.890829455,6.8,1.488652472,62.12121212,21.34288953,0.176470588,10346.77583,507,0.010451383,0.508693013,23,77,208,4.36,0,0
1,4,39,74,424,6.088243243,2.994972467,11.69391892,2.397604617,2.961025641,-0.033946826,52.7027027,19.13026754,0.705882353,21745.28574,833,0.000783028,0.500641826,26,73,200,4.51,1,0
1,4,66,89,752,6.087625,4.640409388,8.405730337,3.561398634,4.080606061,-0.559803327,74.15730337,16.54543243,0.647058824,24856.55241,582,0.015900591,0.442956656,30,74,211,4.58,2,0
0,5,57,89,577,6.084347826,3.518926075,7.254719101,2.87370793,3.884210526,0.365284451,64.04494382,14.2738081,0.705882353,21745.28574,938,0.000783028,0.500641826,26,77,242,4.75,0,0
1,6,70,107,716,6.057156863,3.081043348,10.14523364,2.700078186,2.224142857,-0.856900491,65.42056075,22.25397502,0.647058824,12729.23418,1094,-0.007614138,0.466825288,32,74,200,4.45,1,0
0,5,73,113,847,6.008349515,3.486966261,9.991238938,3.074156441,3.676849315,0.189883054,64.60176991,28.53449256,0.294117647,9130.145214,849,-0.005628953,0.515527654,26,77,255,4.67,0,1
0,2,52,68,414,6.008,3.927740376,5.036029412,3.861562986,3.824423077,-0.103317299,76.47058824,8.016433161,0.6875,11334.72454,676,0.001137324,0.53604548,29,76,245,4.67,1,1
1,1,34,50,417,5.991395349,4.114972756,9.6886,2.881506054,5.526470588,1.411497833,68,11.22891522,0.176470588,10346.77583,371,0.010451383,0.508693013,32,70,192,4.46,3,0
1,7,35,61,523,5.9905,3.659349364,14.69344262,2.782191368,4.276285714,0.61693635,57.37704918,20.03088551,0.294117647,13362.98185,651,-0.005757236,0.520183533,22,71,182,4.43,0,0
1,2,22,45,247,5.939555556,4.386157326,13.99333333,3.147385115,3.261363636,-1.124793689,48.88888889,15.96343393,0.647058824,18841.56513,527,0.011756154,0.490287137,22,74,180,4.28,0,1
1,2,30,51,417,5.9,3.05462116,10.47490196,2.86427247,5.112666667,2.058045506,58.82352941,10.36750679,0.352941176,27464.65864,658,-0.02128195,0.539574017,26,73,219,,0,0
1,2,37,66,481,5.899090909,3.835576415,11.90818182,2.900558728,4.158648649,0.323072233,56.06060606,18.81283392,0.647058824,16082.45908,442,0.002346152,0.46874785,23,76,222,4.43,1,0
1,3,46,81,529,5.868,2.54818927,13.52469136,2.054685911,2.314782609,-0.233406661,56.79012346,25.77835089,0.294117647,18293.80028,808,-0.012393085,0.478056597,32,74,198,4.46,3,0
0,2,41,60,444,5.85452381,3.217316616,7.999,2.662697864,3.394390244,0.177073628,68.33333333,13.92454275,0.235294118,12266.01296,525,-0.019904962,0.493829296,27,76,254,4.72,0,0
0,5,37,54,495,5.845428571,6.042961766,6.613518519,3.2068693,7.648918919,1.605957153,68.51851852,8.54852454,0.647058824,16082.45908,406,0.002346152,0.46874785,30,76,243,,0,0
1,4,83,147,1103,5.844042553,3.927964203,10.70312925,2.63335571,4.967831325,1.039867122,56.46258503,31.8301915,0.705882353,16058.75915,884,0.001904587,0.5264372,22,72,192,4.38,0,0
0,4,58,87,555,5.791492537,5.310949201,5.98908046,3.26285974,5.831206897,0.520257696,66.66666667,11.52370315,0.647058824,24856.55241,708,0.015900591,0.442956656,28,75,240,4.62,0,0
1,7,74,109,1029,5.764259259,3.179018081,11.31954128,2.543515705,3.944324324,0.765306243,67.88990826,28.88280253,0.6875,11334.72454,929,0.001137324,0.53604548,23,76,210,4.43,0,0
1,8,75,117,1356,5.762123894,4.382012739,11.98940171,2.965211729,7.204666667,2.822653927,64.1025641,27.22309876,0.352941176,27464.65864,845,-0.02128195,0.539574017,23,70,182,4.37,0,0
1,2,64,109,829,5.756944444,2.770052887,12.63642202,2.658959076,2.280625,-0.489427887,58.71559633,29.21716074,0.176470588,18438.29314,882,0.008634296,0.472078553,26,76,216,4.54,1,0
1,9,78,132,1160,5.725348837,3.376882397,12.86954545,2.471199963,4.034358974,0.657476578,59.09090909,38.70689911,0.235294118,8639.68954,978,-0.006903131,0.510947207,28,73,211,4.42,0,0
0,3,72,108,620,5.708915663,5.507605991,3.090648148,3.514613863,5.715138889,0.207532898,66.66666667,9.188836523,0.705882353,17169.69629,888,-0.006666541,0.50797163,29,78,257,4.77,1,0
1,6,77,127,1124,5.703577236,2.854976425,13.44511811,2.594674023,3.294545455,0.43956903,60.62992126,33.63795753,0.176470588,16619.61674,1002,0.006314393,0.509587968,29,77,231,4.53,1,0
1,3,78,101,933,5.703020833,4.320394501,7.357920792,3.326578256,6.102948718,1.782554217,77.22772277,16.29211143,0.235294118,18636.22254,892,0.000828486,0.477835397,25,73,215,4.54,1,1
0,7,50,69,544,5.693653846,6.333986071,6.617246377,4.356146365,6.2226,-0.111386071,72.46376812,14.10569307,0.411764706,8857.31438,970,-0.018064633,0.55434853,23,78,258,4.7,0,0
1,3,61,96,839,5.684315789,3.471111971,12.1615625,2.506179362,3.159508197,-0.311603774,63.54166667,26.60185061,0.235294118,8639.68954,1055,-0.006903131,0.510947207,23,74,208,4.48,0,0
0,2,41,59,509,5.682340426,5.319527872,7.665762712,3.872004052,5.329756098,0.010228226,69.49152542,11.46568508,0.647058824,18841.56513,797,0.011756154,0.490287137,27,77,250,4.79,1,1
1,6,67,96,804,5.635232558,4.534393252,9.714375,3.024350822,3.934925373,-0.599467879,69.79166667,23.64170114,0.647058824,18841.56513,690,0.011756154,0.490287137,25,74,200,4.63,0,0
1,1,46,79,457,5.624933333,3.255594393,10.38556962,2.797708809,3.141521739,-0.114072654,58.2278481,25.34693474,0.411764706,8857.31438,662,-0.018064633,0.55434853,24,76,227,4.42,0,0
1,11,88,145,1496,5.582708333,4.629289544,12.23834483,2.603654656,6.622954545,1.993665001,60.68965517,41.29015445,0.294117647,13260.90576,1183,0.006133889,0.495677675,25,73,226,4.49,1,0
0,7,42,65,508,5.567115385,3.218756777,9.222615385,2.599368053,4.330238095,1.111481318,64.61538462,13.72237076,0.529411765,15402.55266,648,0.026340684,0.495535118,25,76,231,4.58,0,0
0,11,60,86,765,5.562266667,5.24314524,7.285465116,3.253585282,6.784833333,1.541688093,69.76744186,18.188759,0.176470588,23345.04444,1024,0.026827354,0.446122291,28,76,250,4.52,2,0
1,14,100,180,1516,5.549885057,4.617899139,12.11683333,2.948601885,5.1856,0.567700861,55.55555556,41.77098096,0.235294118,20147.53077,1044,-0.016773295,0.467080475,29,73,215,4.56,0,0
1,9,87,134,1046,5.509212598,3.130341652,9.548507463,2.602489957,4.827816092,1.69747444,64.92537313,29.95189438,0.6875,11334.72454,983,0.001137324,0.53604548,22,72,200,4.34,0,0
1,3,30,52,502,5.484423077,3.858985318,15.40884615,2.18379066,4.704,0.845014682,57.69230769,19.86261809,0.823529412,8285.494242,534,0.002522436,0.518699286,25,76,198,4.34,1,0
0,6,48,65,517,5.47745098,4.068264058,7.915538462,4.266771245,4.446458333,0.378194275,73.84615385,9.944451317,0.75,11665.80407,937,0.002920119,0.497380843,25,76,254,4.51,0,1
1,3,25,50,397,5.468958333,4.371761448,13.4218,2.321475778,4.8812,0.509438552,50,19.47039504,0.235294118,12266.01296,777,-0.019904962,0.493829296,25,74,215,4.57,0,0
0,1,39,61,323,5.448461538,3.363605571,6.972295082,3.738320036,3.289230769,-0.074374802,63.93442623,9.505004928,0.294117647,13362.98185,681,-0.005757236,0.520183533,31,78,250,4.61,1,0
1,8,128,184,1809,5.432613636,4.106531269,10.34222826,3.094315914,5.051015625,0.944484356,69.56521739,39.01159501,0.647058824,12729.23418,1135,-0.007614138,0.466825288,23,73,192,4.43,0,1
1,7,48,93,836,5.429782609,2.352292262,15.87655914,2.755270439,2.980833333,0.628541072,51.61290323,28.5381844,0.75,11665.80407,1044,0.002920119,0.497380843,23,74,213,4.54,0,0
1,4,63,93,895,5.426989247,4.39732692,12.21526882,2.819758359,5.337460317,0.940133398,67.74193548,25.12457011,0.647058824,24856.55241,703,0.015900591,0.442956656,27,76,218,5.3,3,1
0,2,33,54,420,5.423636364,6.301088845,7.806666667,3.360530479,7.594242424,1.293153579,61.11111111,8.07369671,0.235294118,20147.53077,745,-0.016773295,0.467080475,25,76,250,4.66,1,0
1,11,108,154,1429,5.359929078,3.35692279,11.61603896,2.828388766,4.116111111,0.759188321,70.12987013,34.57528644,0.75,11665.80407,952,0.002920119,0.497380843,28,72,191,4.46,0,0
1,0,86,147,882,5.304652778,2.725778079,10.56680272,2.820296642,2.584069767,-0.141708312,58.50340136,33.61487839,0.235294118,6428.489862,1042,-0.013786365,0.508025253,26,70,181,4.53,0,1
1,6,60,100,788,5.217755102,4.438444127,12.2796,2.663127208,4.761166667,0.32272254,60,28.46367634,0.176470588,10346.77583,863,0.010451383,0.508693013,26,77,227,4.55,1,0
0,4,58,80,628,5.183220339,4.893282567,6.826,3.068708298,5.995517241,1.102234674,72.5,12.44249606,0.235294118,8639.68954,817,-0.006903131,0.510947207,26,76,246,4.64,2,0
0,4,47,69,406,5.139122807,3.336267162,7.755362319,3.029916698,2.965319149,-0.370948013,68.11594203,12.30336278,0.235294118,15121.32743,575,-0.008649544,0.518435217,31,77,250,4.76,1,1
1,1,28,47,490,5.102391304,4.456214234,12.46191489,2.581705839,5.6975,1.241285766,59.57446809,18.27670781,0.352941176,14038.67818,645,0.011279171,0.464634048,22,74,200,4.4,1,0
1,5,58,82,762,5.096111111,3.45272749,9.414512195,2.704638887,4.472241379,1.019513889,70.73170732,18.0715615,0.6875,11334.72454,917,0.001137324,0.53604548,27,74,203,4.58,1,0
1,4,42,65,423,4.942586207,3.576990029,8.413384615,3.34552354,3.267619048,-0.309370981,64.61538462,10.56990552,0.75,11665.80407,572,0.002920119,0.497380843,27,68,173,4.42,0,0
1,3,33,52,339,4.843653846,3.001418481,9.459038462,2.144281412,2.619090909,-0.382327572,63.46153846,13.54058846,0.705882353,17169.69629,562,-0.006666541,0.50797163,29,74,220,4.6,2,0
0,3,58,87,552,4.80859375,4.742900178,7.280574713,4.201508777,5.061034483,0.318134305,66.66666667,12.81433467,0.705882353,16058.75915,861,0.001904587,0.5264372,27,75,254,4.8,0,0
1,4,52,84,801,4.730952381,1.767852013,14.75892857,2.370490709,2.3625,0.594647987,61.9047619,26.82901494,0.235294118,6428.489862,882,-0.013786365,0.508025253,21,75,200,4.47,0,0
1,3,31,47,539,4.207659574,2.810938705,15.66382979,1.729211093,4.100967742,1.290029037,65.95744681,18.66330007,0.647058824,18841.56513,545,0.011756154,0.490287137,29,75,216,4.45,1,0
1,5,77,108,858,7.666698113,4.108854809,8.651944444,3.681016096,5.084415584,0.975560776,71.2962963,22.83443016,0.058823529,17936.40421,1013,-0.012523704,0.542189064,22,69,172,4.42,0,0
1,8,71,106,807,7.315252525,3.664057657,9.591792453,2.731910494,3.530704225,-0.133353432,66.98113208,24.7904323,0.176470588,22046.06952,903,-0.021002825,0.490322693,26,74,200,4.63,0,0
1,1,40,62,352,7.297755102,5.674917815,5.06483871,4.495608095,5.4735,-0.201417815,64.51612903,7.990473113,0.176470588,24422.64928,757,-0.022057883,0.545373237,23,67,180,4.28,1,1
1,2,54,87,758,7.224875,5.31738599,12.65057471,3.629352853,6.215,0.89761401,62.06896552,30.84381919,0.235294118,16113.31201,662,-0.030149113,0.48958411,24,73,192,4.45,1,0
1,4,39,58,581,7.165714286,3.491224749,10.27275862,3.172342882,5.646923077,2.155698328,67.24137931,12.37321925,0.176470588,17450.51153,516,-0.008868595,0.495394575,22,73,208,4.62,0,0
1,2,59,104,640,7.149148936,3.746233671,11.01057692,3.694408365,3.543898305,-0.202335366,56.73076923,22.35580302,0.294117647,16893.51422,966,-0.019092074,0.529314299,23,70,184,4.35,1,0
1,4,37,55,406,7.143272727,3.793554141,10.09,2.747122094,5.406756757,1.613202616,67.27272727,14.12510627,0.588235294,16186.99694,371,-0.045215458,0.514051854,28,73,203,4.68,0,0
1,4,49,83,518,7.126538462,2.868707727,9.83939759,2.586194077,2.33,-0.538707727,59.03614458,18.33639438,0.411764706,17548.96461,910,-0.015542692,0.497974463,23,71,182,4.43,0,0
1,5,59,95,737,7.094069767,4.615074455,8.138842105,3.351976571,5.816610169,1.201535714,62.10526316,18.01933865,0.647058824,30181.89015,768,-0.010258163,0.528526927,30,74,208,4.62,2,0
1,1,40,75,426,7.074848485,3.132723178,9.988,2.62286783,3.35675,0.224026822,53.33333333,14.79724164,0.705882353,17664.30932,713,-0.023470834,0.489852081,31,72,193,4.51,2,0
0,2,32,47,308,7.044166667,3.698078393,6.752340426,2.954802799,4.598125,0.900046607,68.08510638,8.715855849,0.294117647,16799.86463,518,-0.032170348,0.534971142,24,77,258,4.77,0,0
1,4,63,93,628,7.028426966,5.616324505,6.21344086,3.785887909,5.916190476,0.299865971,67.74193548,13.53370604,0.647058824,30073.40601,675,-0.001220789,0.497130658,21,72,198,4.53,0,0
1,1,29,47,260,7.014888889,4.099745854,7.19787234,2.422056207,3.387931034,-0.71181482,61.70212766,8.610727903,0.588235294,16186.99694,461,-0.045215458,0.514051854,26,73,215,4.54,1,0
1,1,60,78,525,6.970338983,4.384356635,5.239102564,3.973480571,5.044,0.659643365,76.92307692,11.49362247,0.588235294,22239.95067,641,-0.001666885,0.497792347,22,68,185,4.44,1,0
1,5,51,87,710,6.955529412,3.993679082,12.48229885,2.903379911,5.040196078,1.046516996,58.62068966,29.82439759,0.294117647,16799.86463,645,-0.032170348,0.534971142,27,70,181,4.53,0,0
1,2,83,130,1024,6.940731707,4.131302452,9.345615385,2.922161077,4.781927711,0.650625259,63.84615385,25.63841214,0.294117647,19867.48173,1001,-0.015060146,0.495368711,27,73,209,4.42,2,1
1,7,47,75,709,6.899866667,2.977058636,14.23133333,2.94657712,3.190638298,0.213579662,62.66666667,21.08374832,0.705882353,17664.30932,457,-0.023470834,0.489852081,23,70,165,4.49,0,0
1,4,62,91,613,6.842162162,4.120330882,7.140659341,3.288317492,4.412741935,0.292411054,68.13186813,14.58972298,0.411764706,17548.96461,571,-0.015542692,0.497974463,27,71,195,4.31,2,0
1,7,108,150,1243,6.782740741,3.919318986,9.4562,3.065225596,4.035740741,0.116421755,72,30.1037181,0.647058824,25103.14906,779,-0.036350995,0.529821671,31,74,211,4.58,2,0
1,0,49,79,561,6.78260274,6.969532828,8.114810127,3.073374761,6.970204082,0.000671254,62.02531646,16.31711303,0.588235294,16186.99694,481,-0.045215458,0.514051854,22,68,170,4.44,0,0
1,4,109,156,1152,6.778235294,4.606101743,7.922564103,2.940494005,4.893119266,0.287017523,69.87179487,30.05488533,0.588235294,8154.329166,991,-0.028286608,0.482476375,25,76,220,4.52,1,0
1,2,38,61,581,6.777894737,5.06328397,11.40180328,2.610418173,5.628947368,0.565663398,62.29508197,14.76099418,0.647058824,25103.14906,525,-0.036350995,0.529821671,23,73,210,4.52,0,0
1,7,60,89,892,6.773552632,4.93995439,6.787640449,3.698832901,8.8665,3.92654561,67.41573034,15.35368631,0.117647059,32712.96749,822,0.005773502,0.517377512,27,72,214,4.48,1,0
1,5,79,122,894,6.754347826,2.994652693,11.50196721,2.815591912,2.75,-0.244652693,64.75409836,32.86499551,0.647058824,30073.40601,838,-0.001220789,0.497130658,30,70,182,4.4,1,0
1,3,28,45,370,6.747,4.270141777,12.31644444,2.904109334,4.517857143,0.247715366,62.22222222,12.49132297,0.117647059,8488.931555,611,-0.03321675,0.51342601,26,74,215,4.57,0,0
0,6,73,90,719,6.725428571,4.23996571,6.372777778,4.093573895,4.320273973,0.080308263,81.11111111,15.23543131,0.235294118,11359.62658,878,0.006263871,0.464269382,24,78,258,4.7,0,0
1,7,81,112,1066,6.725047619,3.380739785,12.45589286,2.818321511,3.582469136,0.201729351,72.32142857,30.35068215,0.294117647,18999.32126,1100,-0.011155832,0.477694236,24,72,165,4.48,0,0
1,2,33,55,567,6.723269231,3.851183452,12.26727273,3.115844785,6.909090909,3.057907457,60,13.32759169,0.705882353,17664.30932,468,-0.023470834,0.489852081,27,74,225,4.49,2,1
1,4,72,104,1014,6.708163265,5.044273468,10.00192308,3.422396921,6.176111111,1.131837643,69.23076923,24.38241147,0.117647059,22248.43637,652,-0.035157714,0.46081025,24,70,182,4.37,0,0
1,10,119,164,1515,6.702364865,4.702549366,7.657134146,3.214389652,5.752268908,1.049719542,72.56097561,31.26979621,0.647058824,18231.83526,1199,-0.019159209,0.497460072,23,72,195,4.51,0,0
1,2,34,64,321,6.693934426,1.986834656,13.43,2.479010574,1.904117647,-0.082717009,53.125,17.47265324,0.117647059,10107.54242,475,-0.038715467,0.528619126,28,74,200,4.45,0,0
1,0,33,48,273,6.691276596,2.302662039,7.605,2.572043831,2.18,-0.122662039,68.75,10.02532146,0.294117647,16799.86463,797,-0.032170348,0.534971142,30,74,220,4.6,3,0
0,5,93,121,984,6.682815534,4.95582792,6.757603306,3.659598831,5.156021505,0.200193586,76.85950413,20.94151936,0.235294118,18143.28855,1017,-0.002819249,0.512364244,33,77,260,4.63,1,0
0,3,59,83,592,6.660144928,4.680573923,5.50313253,2.905875218,5.530508475,0.849934552,71.08433735,9.937190931,0.294117647,18999.32126,857,-0.011155832,0.477694236,28,77,256,4.64,2,1
0,3,50,70,582,6.647090909,5.325441756,6.078571429,3.886262934,7.592,2.266558244,71.42857143,10.22278708,0.529411765,10192.44223,652,0.00560063,0.427627026,28,75,248,4.62,1,0
1,3,39,67,483,6.61875,2.863889601,11.21507463,2.612631788,2.667692308,-0.196197293,58.20895522,17.51175164,0.647058824,30181.89015,695,-0.010258163,0.528526927,23,69,153,4.42,0,0
1,5,46,75,719,6.60375,4.107798484,14.51986667,2.821496012,3.552826087,-0.554972397,61.33333333,22.1063102,0.764705882,15323.18852,604,0.007729944,0.429164896,25,72,180,4.53,0,1
1,8,64,94,793,6.581647059,5.308712974,9.965851064,3.444667962,5.59359375,0.284880776,68.08510638,19.45404328,0.176470588,17450.51153,645,-0.008868595,0.495394575,23,71,190,4.45,0,0
1,7,106,158,1456,6.579358974,2.754841859,12.15658228,2.436500004,4.522075472,1.767233612,67.08860759,41.78728459,0.294117647,18999.32126,1019,-0.011155832,0.477694236,26,73,226,4.49,1,0
1,5,68,100,1074,6.570744681,3.517767339,12.5234,2.70572483,4.106176471,0.588409132,68,26.29071908,0.588235294,13172.16087,550,-0.00056376,0.50890606,24,73,192,4.43,0,0
1,13,79,136,1255,6.568947368,3.671422199,14.375,2.370892185,4.55278481,0.881362611,58.08823529,41.25595362,0.294117647,19867.48173,974,-0.015060146,0.495368711,30,77,231,4.53,1,0
1,4,50,79,770,6.545,4.285543233,12.37746835,2.867353654,6.1712,1.885656767,63.29113924,27.50200397,0.588235294,22239.95067,896,-0.001666885,0.497792347,26,73,190,4.39,0,0
0,4,47,67,452,6.5016,4.620845476,6.529552239,3.435768405,4.984680851,0.363835375,70.14925373,9.232048384,0.294117647,19867.48173,1194,-0.015060146,0.495368711,24,77,250,4.64,0,0
1,7,45,81,746,6.501518987,3.238600484,15.0637037,2.810007578,4.312222222,1.073621738,55.55555556,26.057096,0.588235294,11686.28426,966,-0.020243721,0.483521756,24,74,213,4.54,0,0
1,10,70,108,911,6.434134615,2.416709914,12.40814815,2.75939862,3.854285714,1.4375758,64.81481481,28.13266911,0.588235294,13172.16087,921,-0.00056376,0.50890606,21,71,175,4.49,0,0
0,4,55,78,496,6.417258065,3.946572772,6.296666667,3.277436874,4.364545455,0.417972682,70.51282051,11.02738773,0.411764706,17548.96461,732,-0.015542692,0.497974463,32,78,250,4.61,1,0
1,3,39,68,385,6.416212121,3.640576881,10.15882353,3.070626675,3.075384615,-0.565192266,57.35294118,14.57780704,0.294117647,19867.48173,780,-0.015060146,0.495368711,22,72,190,4.33,0,0
1,5,28,53,422,6.401,1.867089416,16.26811321,2.913774136,3.706071429,1.838982012,52.83018868,17.90526228,0.176470588,17450.51153,506,-0.008868595,0.495394575,24,76,208,4.36,0,0
1,4,35,45,381,6.395348837,4.307464917,9.39,3.579946572,4.26,-0.047464917,77.77777778,10.32596875,0.058823529,17936.40421,648,-0.012523704,0.542189064,30,72,198,4.42,0,0
0,1,30,50,368,6.391794872,4.64075474,8.0102,3.503700411,4.546666667,-0.094088073,60,9.739531785,0.588235294,8154.329166,496,-0.028286608,0.482476375,25,75,235,4.63,0,0
1,10,59,90,772,6.368977273,3.186886053,12.70655556,2.919238759,3.080508475,-0.106377578,65.55555556,32.04859457,0.235294118,16113.31201,782,-0.030149113,0.48958411,27,76,216,4.54,1,0
1,7,79,102,938,6.355957447,6.544876055,4.994411765,4.15430767,8.406455696,1.861579641,77.45098039,13.04711951,0.235294118,18143.28855,854,-0.002819249,0.512364244,23,73,203,4.51,0,1
1,2,69,110,905,6.32787037,2.754265737,11.36718182,2.223936376,3.037101449,0.282835712,62.72727273,30.04105933,0.529411765,10192.44223,860,0.00560063,0.427627026,22,76,210,4.54,0,0
1,4,103,137,1014,6.305203252,4.513196069,7.635036496,2.887600371,3.442135922,-1.071060146,75.18248175,26.34946545,0.176470588,12156.88602,1045,-0.008762591,0.516631255,33,74,200,4.45,1,1
0,1,39,50,352,6.304736842,3.798399178,5.1112,3.06839333,4.068205128,0.269805951,78,6.8120995,0.470588235,11815.93203,276,-0.055004884,0.56327179,28,77,239,4.84,0,0
1,1,23,49,311,6.304693878,2.301296873,12.02795918,2.209960658,2.414347826,0.113050953,46.93877551,15.38921499,0.647058824,14340.10044,685,-0.027849952,0.492552026,27,77,227,4.55,1,1
1,3,37,57,561,6.301454545,2.811186537,12.61789474,2.648813239,3.981081081,1.169894544,64.9122807,18.30108933,0.176470588,24422.64928,709,-0.022057883,0.545373237,23,74,209,4.58,0,0
1,5,87,138,1123,6.290930233,4.314998609,13.26065217,2.956217436,4.053793103,-0.261205505,63.04347826,37.1480771,0.764705882,15323.18852,814,0.007729944,0.429164896,23,72,185,4.39,0,1
0,3,53,90,667,6.277875,3.028386969,11.44866667,2.374324591,2.841886792,-0.186500177,58.88888889,24.75524173,0.529411765,10192.44223,728,0.00560063,0.427627026,22,78,250,4.44,1,0
1,8,96,136,1364,6.275075758,4.328296014,11.48882353,2.737857989,5.9040625,1.575766486,70.58823529,41.50476282,0.235294118,11359.62658,1029,0.006263871,0.464269382,26,71,215,4.56,0,0
0,1,52,74,552,6.261833333,4.53878268,7.649459459,2.943662682,4.318461538,-0.220321142,70.27027027,15.92091015,0.588235294,22239.95067,568,-0.001666885,0.497792347,30,78,255,4.46,2,0
0,2,47,70,495,6.260967742,5.374312894,5.528285714,3.678278589,5.460851064,0.08653817,67.14285714,9.01864182,0.647058824,30181.89015,904,-0.010258163,0.528526927,30,78,257,4.77,1,0
1,2,32,65,514,6.241076923,3.408733893,15.01492308,2.153158271,3.37125,-0.037483893,49.23076923,23.73346692,0.588235294,8154.329166,1090,-0.028286608,0.482476375,23,75,213,4.41,0,0
1,8,54,81,657,6.225844156,2.545869623,13.360875,2.630746862,2.42037037,-0.125499252,66.66666667,22.29520438,0.529411765,21444.55959,897,0.017187078,0.441487979,29,70,183,4.33,1,1
