,avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,recTouchdowns,receptions,targets,yards,player_x,playerName,position,teamId,season,player_clean,team_abbr,total_round_trip_miles,birth_date,turf_percentage,player_y,total_snaps,avg_opponent_pass_epa,sos_win_pct,age_season_start,height,weight,forty
745,5.756883117,5.003954743,10.83725146,3.258426638,5.770504202,0.766549458,69.59064327,43.43852477,13,119,171,1799,"{'season': 2023, 'displayName': 'Tyreek Hill', 'esbId': 'HIL628694', 'firstName': 'Tyreek', 'footballName': 'Tyreek', 'gsisId': '00-0033040', 'gsisItId': 43454, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/lsszbdnkusxc7mduw5be', 'jerseyNumber': 10, 'lastName': 'Hill', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Hill', 'smartId': '32004849-4c62-8694-8490-45499711dee4', 'status': 'ACT', 'uniformNumber': '10', 'currentTeamId': '2700', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",tyreek hill,WR,2700,2023,tyreek hill,MIA,22248.43637,1994-03-01,0.117647059,Tyreek Hill,735,-0.035157714,0.4608102500259363,29,70.0,185.0,
750,5.604285714,5.28068732,7.099782609,4.323183077,5.332058824,0.051371503,73.91304348,6.782198779,1,34,46,352,"{'season': 2023, 'displayName': 'Luke Musgrave', 'esbId': 'MUS097324', 'firstName': 'Luke', 'footballName': 'Luke', 'gsisId': '00-0039144', 'gsisItId': 55907, 'lastName': 'Musgrave', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'L.Musgrave', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/myipiqsxzxonrcegrism', 'smartId': '32004d55-5309-7324-5085-b59d93f240ce', 'currentTeamId': '1800', 'jerseyNumber': 88, 'uniformNumber': '88', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",luke musgrave,TE,1800,2023,luke musgrave,GB,17450.51153,2000-09-02,0.176470588,Luke Musgrave,502,-0.008868595,0.4953945751892631,22,78.0,252.0,
760,5.309375,3.728633919,14.2384375,2.676241473,4.87,1.141366081,54.6875,22.26870734,3,35,64,565,"{'season': 2023, 'displayName': 'Odell Beckham', 'esbId': 'BEC573252', 'firstName': 'Odell', 'footballName': 'Odell', 'gsisId': '00-0031235', 'gsisItId': 41238, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/etl34lkiscs2lpc4to2f', 'jerseyNumber': 3, 'lastName': 'Beckham', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'O.Beckham', 'smartId': '32004245-4357-3252-264b-1da3e93d2745', 'status': 'ACT', 'uniformNumber': '3', 'currentTeamId': '0325', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",odell beckham jr.,WR,325,2023,odell beckham,BAL,17936.40421,1992-11-05,0.058823529,Odell Beckham Jr.,518,-0.012523704,0.5421890639912474,30,71.0,198.0,
766,5.107714286,4.495926895,5.95,3.46436421,5.447037037,0.951110142,76.41509434,16.04863191,3,81,106,825,"{'season': 2023, 'displayName': 'Trey McBride', 'esbId': 'MCB743360', 'firstName': 'Trey', 'footballName': 'Trey', 'gsisId': '00-0037744', 'gsisItId': 54520, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/x7x9ze5msigs8u57ydvl', 'jerseyNumber': 85, 'lastName': 'McBride', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.McBride', 'smartId': '32004d43-4274-3360-cc50-43990383247d', 'status': 'ACT', 'uniformNumber': '85', 'currentTeamId': '3800', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",trey mcbride,TE,3800,2023,trey mcbride,ARI,24422.64928,1999-11-22,0.176470588,Trey McBride,786,-0.022057883,0.5453732370141039,23,76.0,245.0,
771,7.996363636,9.636652786,7.139807692,5.205587754,12.41410256,2.777449778,75.0,9.146721524,6,39,52,501,"{'season': 2024, 'currentTeamId': '1400', 'displayName': 'Marvin Mims', 'esbId': 'MIM654774', 'firstName': 'Marvin', 'footballName': 'Marvin', 'gsisId': '00-0038976', 'gsisItId': 55928, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/trvilnckw7nprw1gkghl', 'jerseyNumber': 19, 'lastName': 'Mims', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Mims', 'smartId': '32004d49-4d65-4774-4051-580758dd257c', 'status': 'ACT', 'uniformNumber': '19', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",marvin mims jr.,WR,1400,2024,marvin mims jr,DEN,22452.72913,2002-03-19,0.294117647,,326,0.0395709,0.5030988418759317,22,71.0,182.0,
773,7.47525,5.52106063,4.2516,3.688801356,8.034324324,2.513263695,74.0,5.757698871,3,37,50,342,"{'season': 2024, 'currentTeamId': '3800', 'displayName': 'Greg Dortch', 'esbId': 'DOR793727', 'firstName': 'Greg', 'footballName': 'Greg', 'gsisId': '00-0035500', 'gsisItId': 48646, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/gkog6lrht3rnktwiberj', 'jerseyNumber': 4, 'lastName': 'Dortch', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'G.Dortch', 'smartId': '3200444f-5279-3727-2597-c2d9a516585a', 'status': 'ACT', 'uniformNumber': '4', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",greg dortch,WR,3800,2024,greg dortch,ARI,21047.71692,1998-05-29,0.235294118,Greg Dortch,432,0.017385777,0.5242244885570327,26,67.0,173.0,
778,7.107333333,5.678746021,6.35921875,3.994468127,6.414666667,0.735920646,70.3125,10.24031361,3,45,64,506,"{'season': 2024, 'currentTeamId': '5110', 'displayName': 'Olamide Zaccheaus', 'esbId': 'ZAC133180', 'firstName': 'Olamide', 'footballName': 'Olamide', 'gsisId': '00-0035208', 'gsisItId': 48374, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/hcmdnfgnnvcp0qbktpxd', 'jerseyNumber': 14, 'lastName': 'Zaccheaus', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'O.Zaccheaus', 'smartId': '32005a41-4313-3180-ba01-ae8103314fa2', 'status': 'ACT', 'uniformNumber': '14', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",olamide zaccheaus,WR,5110,2024,olamide zaccheaus,WAS,14171.08016,1997-07-23,0.235294118,Olamide Zaccheaus,634,0.03669504,0.4818996019460416,27,68.0,193.0,
785,6.84862069,3.580802404,6.089102564,3.503750497,4.494,0.913197596,83.33333333,13.42364393,7,65,78,655,"{'season': 2024, 'currentTeamId': '3900', 'displayName': 'Pat Freiermuth', 'esbId': 'FRE439769', 'firstName': 'Pat', 'footballName': 'Pat', 'gsisId': '00-0036894', 'gsisItId': 53484, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/sozfjyy3bmntjv8tmqah', 'jerseyNumber': 88, 'lastName': 'Freiermuth', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'P.Freiermuth', 'smartId': '32004652-4543-9769-d771-bdf1de25cd8b', 'status': 'ACT', 'uniformNumber': '88', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",pat freiermuth,TE,3900,2024,pat freiermuth,PIT,10617.52143,1998-10-25,0.176470588,Pat Freiermuth,803,0.027925517,0.5053905187806117,25,77.0,258.0,
789,6.714897959,5.081919856,8.482586207,4.317954919,6.401904762,1.319984906,72.4137931,11.8749819,6,42,58,477,"{'season': 2024, 'currentTeamId': '0325', 'displayName': 'Isaiah Likely', 'esbId': 'LIK088990', 'firstName': 'Isaiah', 'footballName': 'Isaiah', 'gsisId': '00-0037838', 'gsisItId': 54604, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/xmikfnklnpjmzjhbjrur', 'jerseyNumber': 80, 'lastName': 'Likely', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'I.Likely', 'smartId': '32004c49-4b08-8990-7695-dc4768035012', 'status': 'ACT', 'uniformNumber': '80', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",isaiah likely,TE,325,2024,isaiah likely,BAL,15950.87671,2000-04-18,0.294117647,Isaiah Likely,733,0.02012204,0.5321196437947293,24,76.0,240.0,
790,6.697083333,2.760216772,10.83708861,2.418622305,3.5122,0.751983228,63.29113924,38.22981741,9,100,158,1271,"{'season': 2024, 'currentTeamId': '0200', 'displayName': 'Drake London', 'esbId': 'LON013463', 'firstName': 'Drake', 'footballName': 'Drake', 'gsisId': '00-0037238', 'gsisItId': 54473, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/wikjazqtt3uunjufgqrf', 'jerseyNumber': 5, 'lastName': 'London', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.London', 'smartId': '32004c4f-4e01-3463-a3e9-f95e800c8bba', 'status': 'ACT', 'uniformNumber': '5', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",drake london,WR,200,2024,drake london,ATL,12280.86194,2001-07-24,0.647058824,Drake London,1032,0.027215615,0.5062640742571539,23,76.0,210.0,
795,6.6075,2.447527746,15.21476923,2.555612456,2.589230769,0.141703024,60.0,23.3769058,1,39,65,575,"{'season': 2024, 'currentTeamId': '4400', 'displayName': 'Josh Palmer', 'esbId': 'PAL451625', 'firstName': 'Josh', 'footballName': 'Josh', 'gsisId': '00-0036988', 'gsisItId': 53506, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/dexbsmmldvsqtr83or5l', 'jerseyNumber': 5, 'lastName': 'Palmer', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Palmer', 'smartId': '32005041-4c45-1625-eb93-c2c9b11c4006', 'status': 'ACT', 'uniformNumber': '5', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",josh palmer,WR,4400,2024,josh palmer,LAC,30001.64568,1999-09-22,0.588235294,Josh Palmer,616,0.044660028,0.4612792875434774,24,73.0,210.0,
796,6.589230769,3.091674052,11.59,2.613923706,2.485714286,-0.605959766,62.5,16.33055639,1,35,56,453,"{'season': 2024, 'currentTeamId': '5110', 'displayName': 'Noah Brown', 'esbId': 'BRO567406', 'firstName': 'Noah', 'footballName': 'Noah', 'gsisId': '00-0033591', 'gsisItId': 45052, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/nv6ix0p8965yiugsuhwh', 'jerseyNumber': 85, 'lastName': 'Brown', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'N.Brown', 'smartId': '32004252-4f56-7406-27bf-fae9f5eeb8ad', 'status': 'RES', 'uniformNumber': '85', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",noah brown,WR,5110,2024,noah brown,WAS,14171.08016,1996-01-06,0.235294118,Noah Brown,470,0.03669504,0.4818996019460416,28,74.0,225.0,
802,6.541,2.72824006,11.23333333,3.165127913,3.5253125,0.79707244,62.74509804,13.24336445,3,32,51,390,"{'season': 2024, 'currentTeamId': '2250', 'displayName': 'Parker Washington', 'esbId': 'WAS604325', 'firstName': 'Christopher', 'footballName': 'Parker', 'gsisId': '00-0038606', 'gsisItId': 56050, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/pukz1x5ysxkhvsmcttdm', 'jerseyNumber': 11, 'lastName': 'Washington', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'P.Washington', 'smartId': '32005741-5360-4325-2e4f-b11d5ed26427', 'status': 'ACT', 'uniformNumber': '11', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",parker washington,WR,2250,2024,parker washington,JAX,15272.93704,2002-03-21,0.235294118,Parker Washington,584,0.009678172,0.4698388127180696,22,70.0,212.0,
804,6.536785714,4.036818202,9.605280899,2.957029785,4.303676471,0.266858268,76.40449438,25.60656347,8,68,89,833,"{'season': 2024, 'currentTeamId': '3700', 'displayName': 'DeVonta Smith', 'esbId': 'SMI206016', 'firstName': 'DeVonta', 'footballName': 'DeVonta', 'gsisId': '00-0036912', 'gsisItId': 53439, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/bmdflwy52nsk7zpnfhwb', 'jerseyNumber': 6, 'lastName': 'Smith', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Smith', 'smartId': '3200534d-4920-6016-573c-fcc767bafc4d', 'status': 'ACT', 'uniformNumber': '06', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",devonta smith,WR,3700,2024,devonta smith,PHI,13016.50254,1998-11-14,0.294117647,DeVonta Smith,1028,0.05773377,0.4905671040345963,25,72.0,165.0,
805,6.517386364,6.163124456,11.3289011,3.366730024,7.784310345,1.621185889,63.73626374,29.02850675,7,58,91,992,"{'season': 2024, 'currentTeamId': '1540', 'displayName': 'Jameson Williams', 'esbId': 'WIL344909', 'firstName': 'Jameson', 'footballName': 'Jameson', 'gsisId': '00-0037240', 'gsisItId': 54477, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/kt6xzcnjbe9affdfsayt', 'jerseyNumber': 9, 'lastName': 'Williams', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Williams', 'smartId': '32005749-4c34-4909-bc5e-bde59d1a8826', 'status': 'ACT', 'uniformNumber': '9', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",jameson williams,WR,1540,2024,jameson williams,DET,14410.27426,2001-03-26,0.764705882,Jameson Williams,887,0.016149044,0.5130747620685701,23,73.0,189.0,
806,6.509191919,5.239685191,7.691320755,3.319900838,6.726582278,1.486897088,74.52830189,19.98470408,3,79,106,990,"{'season': 2024, 'currentTeamId': '2510', 'displayName': 'Puka Nacua', 'esbId': 'NAC559347', 'firstName': 'Puka', 'footballName': 'Puka', 'gsisId': '00-0039075', 'gsisItId': 56042, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/i1pmrhua5gpvwgsqphxa', 'jerseyNumber': 17, 'lastName': 'Nacua', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'P.Nacua', 'smartId': '32004e41-4355-9347-35af-af88fcaf7ee9', 'status': 'ACT', 'uniformNumber': '17', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",puka nacua,WR,2510,2024,puka nacua,LA,28952.19392,2001-05-29,0.823529412,Puka Nacua,595,0.012620894,0.5321760283060593,23,74.0,205.0,
808,6.482903226,4.457379928,6.004901961,3.515527476,5.440357143,0.982977215,73.20261438,22.40738889,5,112,153,1194,"{'season': 2024, 'currentTeamId': '2520', 'displayName': 'Brock Bowers', 'esbId': 'BOW196560', 'firstName': 'Brock', 'footballName': 'Brock', 'gsisId': '00-0039338', 'gsisItId': 57134, 'jerseyNumber': 89, 'lastName': 'Bowers', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'B.Bowers', 'status': 'ACT', 'uniformNumber': '89', 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/mjy86xh8munoiur4hejf', 'smartId': '3200424f-5719-6560-aaaa-d9f4cc244721', 'ngsPosition': 'TE', 'ngsPositionGroup': 'WR'}",brock bowers,TE,2520,2024,brock bowers,LV,23346.51673,2002-12-13,0.235294118,Brock Bowers,956,0.02709527,0.5222465043809061,21,76.0,230.0,
809,6.473777778,3.77742823,6.484150943,3.035487511,4.91875,1.14132177,75.47169811,7.94416936,2,40,53,411,"{'season': 2024, 'currentTeamId': '2250', 'displayName': 'Brenton Strange', 'esbId': 'STR188631', 'firstName': 'Brenton', 'footballName': 'Brenton', 'gsisId': '00-0038935', 'gsisItId': 55926, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/trfk78mrfsafnbatyx2x', 'jerseyNumber': 85, 'lastName': 'Strange', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'B.Strange', 'smartId': '32005354-5218-8631-c965-3e23bcc23565', 'status': 'ACT', 'uniformNumber': '85', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",brenton strange,TE,2250,2024,brenton strange,JAX,15272.93704,2000-12-27,0.235294118,Brenton Strange,575,0.009678172,0.4698388127180696,23,76.0,247.0,
814,6.406923077,3.6785985,12.60637931,2.958910183,4.716944444,1.038345945,62.06896552,20.66526104,4,36,58,548,"{'season': 2024, 'currentTeamId': '3900', 'displayName': 'Calvin Austin', 'esbId': 'AUS738004', 'firstName': 'Calvin', 'footballName': 'Calvin', 'gsisId': '00-0037837', 'gsisItId': 54603, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/qlt6ztqcbu0uzad6aavt', 'jerseyNumber': 19, 'lastName': 'Austin', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Austin', 'smartId': '32004155-5373-8004-5ff3-52f1c2b4fb0b', 'status': 'ACT', 'uniformNumber': '19', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",calvin austin iii,WR,3900,2024,calvin austin iii,PIT,10617.52143,1999-03-24,0.176470588,Calvin Austin III,352,0.027925517,0.5053905187806117,25,69.0,162.0,
815,6.4055,3.686438254,10.94919355,3.004133023,3.508333333,-0.178104921,77.41935484,16.23177109,5,48,62,615,"{'season': 2024, 'currentTeamId': '0750', 'displayName': 'Adam Thielen', 'esbId': 'THI510348', 'firstName': 'Adam', 'footballName': 'Adam', 'gsisId': '00-0030035', 'gsisItId': 40488, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/pxehgo0l9xl03n7dronf', 'jerseyNumber': 19, 'lastName': 'Thielen', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'A.Thielen', 'smartId': '32005448-4951-0348-440c-28f32f21652b', 'status': 'ACT', 'uniformNumber': '19', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",adam thielen,WR,750,2024,adam thielen,CAR,12061.30735,1990-08-22,0.117647059,Adam Thielen,429,0.027795546,0.4901164387323556,34,74.0,200.0,
825,6.316363636,7.419948163,8.846153846,3.372861056,8.721612903,1.30166474,59.61538462,9.927421913,2,31,52,420,"{'season': 2024, 'currentTeamId': '1200', 'displayName': 'Kavontae Turpin', 'esbId': 'TUR785436', 'firstName': 'Kavontae', 'footballName': 'Kavontae', 'gsisId': '00-0037801', 'gsisItId': 53117, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/lwkox2bvc6k3hqmidf4q', 'jerseyNumber': 9, 'lastName': 'Turpin', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'K.Turpin', 'smartId': '32005455-5278-5436-f08f-3e4ec71654f2', 'status': 'ACT', 'uniformNumber': '9', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",kavontae turpin,WR,1200,2024,kavontae turpin,DAL,18295.44008,1996-08-02,0.647058824,KaVontae Turpin,315,0.026176287,0.5172044875741835,28,69.0,153.0,
827,6.22825,4.330446172,8.820510949,3.295539909,4.904,0.573553828,72.99270073,29.6425216,6,100,137,1130,"{'season': 2024, 'currentTeamId': '4600', 'displayName': 'Jaxon Smith-Njigba', 'esbId': 'SMI829636', 'firstName': 'Jaxon', 'footballName': 'Jaxon', 'gsisId': '00-0038543', 'gsisItId': 55884, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/lfroslgx4bo5p641flvg', 'jerseyNumber': 11, 'lastName': 'Smith-Njigba', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Smith-Njigba', 'smartId': '3200534d-4982-9636-a18c-5da6fbdaa80c', 'status': 'ACT', 'uniformNumber': '11', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",jaxon smith-njigba,WR,4600,2024,jaxon smith-njigba,SEA,26996.57056,2002-02-14,0.823529412,Jaxon Smith-Njigba,948,0.023640273,0.4867004593375017,22,72.0,198.0,
828,6.222110092,2.026651925,10.53899083,2.371985076,3.207534247,1.180882322,66.97247706,24.56478367,10,73,109,911,"{'season': 2024, 'currentTeamId': '0920', 'displayName': 'Tee Higgins', 'esbId': 'HIG387791', 'firstName': 'Tamaurice', 'footballName': 'Tee', 'gsisId': '00-0036410', 'gsisItId': 52441, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/swqgkrdmjecz3vumrex5', 'jerseyNumber': 5, 'lastName': 'Higgins', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Higgins', 'smartId': '32004849-4738-7791-9f89-d556c4b59b9a', 'status': 'ACT', 'uniformNumber': '5', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",tee higgins,WR,920,2024,tee higgins,CIN,10603.99438,1999-01-18,0.647058824,Tee Higgins,636,0.033448003,0.466805566395805,25,76.0,210.0,
829,6.18848,5.558381658,11.38285714,3.012473107,6.790574713,1.232193054,65.41353383,34.9963245,10,87,133,1282,"{'season': 2024, 'currentTeamId': '2250', 'displayName': 'Brian Thomas', 'esbId': 'THO419793', 'firstName': 'Brian', 'footballName': 'Brian', 'gsisId': '00-0039893', 'gsisItId': 57144, 'jerseyNumber': 7, 'lastName': 'Thomas', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'B.Thomas', 'status': 'ACT', 'uniformNumber': '7', 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/gsz15iz0ppibhslzzgch', 'smartId': '32005448-4f41-9793-7e94-7811f8a76eb2', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",brian thomas jr.,WR,2250,2024,brian thomas jr.,JAX,15272.93704,2002-10-08,0.235294118,,821,0.009678172,0.4698388127180696,21,74.0,205.0,
830,6.170847458,2.103275018,12.066,2.313465213,4.2459375,2.142662482,53.33333333,17.59011789,9,32,60,497,"{'season': 2024, 'currentTeamId': '2100', 'displayName': 'Nick Westbrook-Ikhine', 'esbId': 'WES567220', 'firstName': 'Nicholas', 'footballName': 'Nick', 'gsisId': '00-0036182', 'gsisItId': 53074, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/rt9ic9wzwl2pevlxt1nd', 'jerseyNumber': 15, 'lastName': 'Westbrook-Ikhine', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'N.Westbrook-Ikhine', 'smartId': '32005745-5356-7220-67cc-7d57ec5c5725', 'status': 'ACT', 'uniformNumber': '15', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",nick westbrook-ikhine,WR,2100,2024,nick westbrook-ikhine,TEN,12151.49129,1997-03-21,0.294117647,Nick Westbrook-Ikhine,771,0.02808848,0.5103836581072058,27,74.0,215.0,
835,6.11597561,3.731427063,9.452294118,2.812611932,4.481834862,0.750407799,64.11764706,40.91037545,7,109,170,1204,"{'season': 2024, 'currentTeamId': '3410', 'displayName': 'Malik Nabers', 'esbId': 'NAB400459', 'firstName': 'Malik', 'footballName': 'Malik', 'gsisId': '00-0039337', 'gsisItId': 57127, 'jerseyNumber': 1, 'lastName': 'Nabers', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Nabers', 'status': 'ACT', 'uniformNumber': '1', 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/w3edoyyuomqlovvp9ixc', 'smartId': '32004e41-4240-0459-a77d-033b6932cbbb', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",malik nabers,WR,3410,2024,malik nabers,NYG,12114.25008,2003-07-28,0.705882353,Malik Nabers,886,0.026173845,0.5490849384129296,21,72.0,195.0,
838,6.094305556,2.890176474,12.4575,2.566464225,3.088913043,0.198736569,63.88888889,22.27791383,4,46,72,601,"{'season': 2024, 'currentTeamId': '1800', 'displayName': 'Romeo Doubs', 'esbId': 'DOU043165', 'firstName': 'Romeo', 'footballName': 'Romeo', 'gsisId': '00-0037816', 'gsisItId': 54597, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/dyulbddqbqshoqdxgo63', 'jerseyNumber': 87, 'lastName': 'Doubs', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Doubs', 'smartId': '3200444f-5504-3165-5639-a63528da6f6e', 'status': 'ACT', 'uniformNumber': '87', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",romeo doubs,WR,1800,2024,romeo doubs,GB,14447.11164,2000-04-13,0.235294118,Romeo Doubs,697,0.0020043782,0.5411923053821919,24,74.0,200.0,
839,6.05474359,3.866914038,12.8791358,2.667911086,3.620784314,-0.246129724,62.96296296,23.09258862,3,51,81,667,"{'season': 2024, 'currentTeamId': '2120', 'displayName': 'Tank Dell', 'esbId': 'DEL440817', 'firstName': 'Nathaniel', 'footballName': 'Tank', 'gsisId': '00-0038977', 'gsisItId': 55934, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/tqxgovzlhxj0jnwkcvtq', 'jerseyNumber': 3, 'lastName': 'Dell', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Dell', 'smartId': '32004445-4c44-0817-a646-b67c3fe533fb', 'status': 'RES', 'uniformNumber': '3', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",tank dell,WR,2120,2024,tank dell,HOU,18152.71086,1999-10-29,0.764705882,Tank Dell,633,0.048073098,0.4967437944706969,24,70.0,165.0,
841,6.042807018,6.432470175,5.220428571,4.403760281,9.5536,3.121129825,71.42857143,9.076435494,7,50,70,707,"{'season': 2024, 'currentTeamId': '1800', 'displayName': 'Tucker Kraft', 'esbId': 'KRA144054', 'firstName': 'Tucker', 'footballName': 'Tucker', 'gsisId': '00-0038996', 'gsisItId': 55943, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/klrmgekdzx1ywjjmixp7', 'jerseyNumber': 85, 'lastName': 'Kraft', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.Kraft', 'smartId': '32004b52-4114-4054-e146-c099ad4f2842', 'status': 'ACT', 'uniformNumber': '85', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",tucker kraft,TE,1800,2024,tucker kraft,GB,14447.11164,2000-11-03,0.235294118,Tucker Kraft,989,0.0020043782,0.5411923053821919,23,77.0,255.0,
853,5.966349206,4.468653046,7.344939759,3.529115012,5.902,1.433346954,72.28915663,17.16571306,7,60,83,726,"{'season': 2024, 'currentTeamId': '1540', 'displayName': 'Sam LaPorta', 'esbId': 'LAP640235', 'firstName': 'Sam', 'footballName': 'Sam', 'gsisId': '00-0039065', 'gsisItId': 55899, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/ucw8cfj5t5nwkx670wzu', 'jerseyNumber': 87, 'lastName': 'LaPorta', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'S.LaPorta', 'smartId': '32004c41-5064-0235-3970-b5e5514839fc', 'status': 'ACT', 'uniformNumber': '87', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",sam laporta,TE,1540,2024,sam laporta,DET,14410.27426,2001-01-12,0.764705882,Sam LaPorta,977,0.016149044,0.5130747620685701,23,75.0,249.0,
